Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-14.02,4.68,7.82,-12.15
  └─ Profit from operations,6.56,11.14,13.69,5.78
  └─ Receivables,-10.71,-9.01,-21.56,21.96
  └─ Inventory,-14.87,5.59,3.53,2.17
  └─ Payables,10.29,-0.01,8.22,-26.44
  └─ Loans Advances,0.76,-0.16,0.83,-1.85
  └─ Other WC items,-4.98,0.41,4.56,-12.85
  └─ Working capital changes,-19.52,-3.18,-4.42,-17.01
  └─ Direct taxes,-1.06,-3.28,-1.45,-0.93
Cash from Investing Activity,-0.21,-0.63,0.37,1.63
  └─ Fixed assets purchased,-0.48,-0.61,-0.04,-0.13
  └─ Fixed assets sold,0.00,0.00,0.00,1.15
  └─ Interest received,0.27,0.35,0.36,0.60
  └─ Other investing items,0.00,-0.37,0.06,0.00
Cash from Financing Activity,11.55,-3.50,-8.73,11.11
  └─ Proceeds from shares,0.00,0.00,0.00,20.48
  └─ Proceeds from borrowings,15.55,4.04,1.10,0.00
  └─ Repayment of borrowings,-2.23,-4.30,-7.39,-5.07
  └─ Interest paid fin,-1.77,-3.22,-2.44,-1.91
  └─ Other financing items,0.00,0.00,0.00,-2.39
Net Cash Flow,-2.68,0.55,-0.54,0.58
  └─ Free Cash Flow,-14.50,4.07,7.78,-11.13
  └─ CFO/OP,-227%,76%,74%,-209%
