Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,13,12,30,27,22,31,82,83,26,38,15,71
  └─ Profit from operations,21,27,47,54,53,19,102,83,59,62,29,62
  └─ Receivables,-16,-17,-27,-38,-10,10,-56,29,-43,3,-50,-28
  └─ Inventory,19,-5,-22,-38,-49,9,15,-87,-24,-7,39,-13
  └─ Payables,-8,4,39,51,30,-8,22,59,36,-17,3,55
  └─ Working capital changes,-5,-18,-10,-25,-28,11,-20,1,-31,-22,-8,14
  └─ Direct taxes,-3,2,-6,-2,-3,1,0,-1,-3,-2,-0,-4
  └─ Exceptional CF items,0,0,0,0,0,0,0,0,0,-0,-6,0
Cash from Investing Activity,-156,-109,6,-21,-86,-3,-12,-43,-29,-50,-59,-8
  └─ Fixed assets purchased,-214,-146,-49,-77,-116,-47,-28,-43,-57,-81,-100,-59
  └─ Fixed assets sold,1,2,2,4,2,4,4,1,20,7,22,7
  └─ Investments purchased,-269,-311,-158,-152,-98,-18,-1,-0,-0,-2,0,-4
  └─ Investments sold,318,366,206,192,112,39,3,2,5,25,9,2
  └─ Interest received,10,14,5,9,5,4,2,1,0,0,0,8
  └─ Dividends received,4,3,1,1,1,0,0,0,0,0,0,0
  └─ Invest in subsidiaries,-5,0,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,0,-36,0,2,10,16,8,-3,4,0,9,37
Cash from Financing Activity,169,82,-39,-11,73,-11,-75,-53,3,5,41,-58
  └─ Proceeds from shares,16,3,0,0,49,0,0,0,4,53,0,0
  └─ Proceeds from borrowings,0,98,0,0,69,30,0,0,32,50,133,28
  └─ Repayment of borrowings,0,0,0,0,0,0,-49,-30,0,-51,-46,-53
  └─ Interest paid fin,-9,-11,-18,-26,-38,-37,-25,-23,-29,-47,-46,-33
  └─ Dividends paid,-8,-8,-8,-8,-8,-4,0,0,-4,0,0,0
  └─ Other financing items,170,0,-13,23,0,0,0,0,0,0,0,0
Net Cash Flow,27,-15,-2,-5,8,17,-4,-13,-0,-8,-3,6
  └─ Free Cash Flow,-200,-132,-18,-46,-93,-12,59,41,-12,-37,-64,20
  └─ CFO/OP,64%,30%,135%,84%,39%,108%,88%,124%,40%,76%,48%,105%
