Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,3,-5,-2,-1,4,-2,4,13,-4,3
  └─ Profit from operations,0.17,9.96,13.51,9.69,8.94,12.00,8.84,13.17,11.63,4.49
  └─ Receivables,-0.86,-14.96,-6.68,-1.55,-11.64,0.49,0.20,-7.77,0.87,-7.32
  └─ Inventory,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Payables,0.54,8.71,-9.49,-5.67,2.79,-3.75,-2.80,4.72,-1.75,2.48
  └─ Other WC items,2.73,-6.55,1.66,-2.60,4.26,-7.47,1.31,0.39,-9.93,-1.23
  └─ Working capital changes,2.91,-12.81,-14.51,-9.81,-4.58,-10.73,-1.29,-2.66,-10.81,-6.06
  └─ Direct taxes,-0.07,-1.75,-0.98,-1.31,-0.48,-3.72,-3.11,2.77,-5.04,4.89
Cash from Investing Activity,0,-9,-5,-3,-2,-7,-21,21,0,2
  └─ Fixed assets purchased,0.00,-2.95,-0.72,-1.83,-1.84,-0.82,-26.86,-3.47,-3.81,-0.44
  └─ Fixed assets sold,0.00,0.05,0.07,0.04,0.10,0.07,0.22,28.05,0.47,0.23
  └─ Capital WIP,0.00,0.00,-1.65,-0.20,0.00,0.00,7.60,0.00,0.00,0.00
  └─ Investments purchased,0.00,-0.36,-8.79,-4.13,-1.27,-0.70,-2.14,-1.68,0.00,0.00
  └─ Investments sold,0.36,0.33,0.00,2.61,0.00,0.00,0.00,0.00,1.96,0.35
  └─ Interest received,0.00,0.81,1.39,1.15,1.11,0.81,0.31,0.37,0.44,0.22
  └─ Dividends received,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Inter corporate deposits,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29
  └─ Other investing items,0.00,-6.48,4.67,-0.30,-0.42,-5.95,-0.35,-2.54,1.21,0.47
Cash from Financing Activity,-3,23,-1,2,-2,13,14,-35,4,-6
  └─ Proceeds from shares,0.00,14.19,0.00,0.00,0.00,9.82,2.35,4.58,0.00,0.00
  └─ Proceeds from borrowings,0.00,14.26,16.00,13.22,5.92,8.52,20.03,0.00,15.93,3.76
  └─ Repayment of borrowings,-3.22,0.00,-11.11,-3.84,-0.05,0.00,0.00,-27.19,-4.36,-1.54
  └─ Interest paid fin,0.00,-5.35,-5.99,-6.84,-7.89,-7.17,-7.95,-10.91,-8.03,-7.96
  └─ Dividends paid,0.00,0.00,0.00,-0.18,-0.13,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,2.14,-0.59,-1.55,0.00,0.00
Net Cash Flow,0,10,-8,-2,-1,4,-3,-1,-0,-0
  └─ Free Cash Flow,3,-8,-4,-3,2,-3,-15,38,-8,3
  └─ CFO/OP,1540%,-29%,-7%,-1%,50%,11%,95%,84%,7%,-84%
