Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,8.88,-19.46,-27.09,4.15,10.23,-9.31,22.72,-6.14,-13.74,38.67,-32.81,0.83
  └─ Profit from operations,1.31,-0.26,-23.90,6.72,13.69,-4.09,24.10,39.65,-10.58,37.64,-28.75,1.61
  └─ Receivables,0.00,0.43,-0.97,0.15,1.20,-1.74,1.07,-0.57,-1.40,-3.59,-3.34,-0.91
  └─ Inventory,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07
  └─ Payables,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.26,-0.46,0.48,0.18,-0.27
  └─ Loans Advances,13.71,-13.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Operating borrowings,0.00,0.00,0.39,0.42,0.17,0.00,0.00,-41.54,0.00,0.00,0.00,0.00
  └─ Other WC items,-6.14,-0.42,-1.96,-2.04,-2.89,-1.61,1.04,-1.27,1.15,6.20,2.79,2.45
  └─ Working capital changes,7.57,-13.56,-2.54,-1.47,-1.51,-3.36,1.69,-43.13,-0.71,3.08,-0.36,1.20
  └─ Direct taxes,0.00,-5.65,-0.65,-1.10,-1.95,-1.87,-3.08,-2.66,-2.45,-2.05,-3.69,-1.98
Cash from Investing Activity,-17.91,17.45,33.63,-4.11,-4.42,17.01,-12.62,-10.02,9.16,17.23,-18.28,-0.22
  └─ Fixed assets purchased,-24.74,-1.34,-0.07,-0.09,-0.02,-4.15,-0.13,-0.18,-0.05,-0.88,-4.96,-0.13
  └─ Fixed assets sold,20.67,0.37,0.00,1.17,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Capital WIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.02,0.00,0.00,0.00,0.00
  └─ Investments purchased,-7.09,-2.57,-2.60,-7.34,-15.00,0.00,-17.54,-65.61,-66.85,-88.93,-62.78,-10.38
  └─ Investments sold,0.00,6.90,0.00,4.72,0.05,13.86,0.34,8.05,34.33,97.73,15.39,0.00
  └─ Investment income,5.58,0.00,4.27,3.68,4.20,4.50,6.89,6.27,6.59,5.60,22.80,1.85
  └─ Other investing items,-12.33,14.09,32.02,-6.24,4.74,2.81,-2.17,-2.58,35.14,3.71,11.27,8.45
Cash from Financing Activity,11.75,-2.46,-4.99,-0.07,-3.65,0.00,0.00,0.00,4.00,-4.00,0.24,-0.36
  └─ Proceeds from shares,0.00,0.00,1.02,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,-3.01,-6.01,-0.27,-3.65,0.00,0.00,0.00,0.00,-4.00,0.00,0.00
  └─ Other financing items,0.75,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,-0.36
Net Cash Flow,2.72,-4.46,1.54,-0.02,2.16,7.70,10.09,-16.16,-0.58,51.90,-50.85,0.25
  └─ Free Cash Flow,4.81,-20.43,-27.16,5.23,11.82,-13.46,22.59,37.70,-13.79,37.79,-37.77,0.70
  └─ CFO/OP,538%,-506%,-998%,187%,403%,-191%,585%,-158%,-334%,27147%,-2141%,639%
