Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,6.51,22.89,20.11,3.01,-2.33,1.74,-0.66,-1.65,-0.07,-0.48,0.08
  └─ Profit from operations,6.61,19.32,20.90,12.16,-0.84,0.32,-4.00,-1.06,-0.15,-0.61,0.01
  └─ Receivables,6.37,7.02,2.56,-25.96,0.21,2.39,31.17,-1.41,0.27,0.13,0.06
  └─ Inventory,-1.48,1.06,-4.84,3.61,-0.08,-0.35,2.48,1.05,0.00,0.00,0.00
  └─ Payables,-0.21,0.00,0.00,0.00,0.19,-1.58,-31.09,-0.37,-0.86,0.00,0.00
  └─ Loans Advances,-2.93,2.15,-2.04,1.34,-1.48,1.34,2.06,0.01,0.00,0.00,0.00
  └─ Other WC items,-1.85,-6.66,3.53,11.86,-0.33,-0.19,0.10,0.13,0.67,0.00,0.01
  └─ Working capital changes,-0.10,3.57,-0.79,-9.15,-1.49,1.61,4.72,-0.59,0.09,0.12,0.07
  └─ Direct taxes,0.00,0.00,0.00,0.00,0.00,-0.19,-1.37,0.00,0.00,0.00,0.00
Cash from Investing Activity,0.02,-3.67,-0.59,0.57,2.00,-2.52,0.00,1.62,0.13,0.00,0.00
  └─ Fixed assets purchased,0.00,-1.67,-0.59,0.57,0.00,-2.52,0.00,0.00,0.00,0.00,0.00
  └─ Fixed assets sold,0.02,0.00,0.00,0.00,0.00,0.00,0.00,1.62,0.13,0.00,0.00
  └─ Investments purchased,0.00,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,-4.41,-17.24,-16.46,-9.25,-0.70,-0.84,-0.42,0.00,0.00,0.00,-0.08
  └─ Proceeds from borrowings,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,-0.87,-0.62,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-5.51,-16.62,-16.42,-9.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.65,0.25,0.58,0.05,-0.70,-0.84,-0.42,0.00,0.00,0.00,-0.08
Net Cash Flow,2.12,1.98,3.07,-5.67,-1.03,-1.63,-1.08,-0.04,0.07,-0.48,0.00
  └─ Free Cash Flow,6.53,21.22,19.52,3.58,-2.33,-0.78,-0.66,-0.03,0.06,-0.48,0.08
  └─ CFO/OP,99%,118%,140%,24%,-38%,125%,-18%,423%,21%,267%,-42%
