Metric,Mar 2024
  └─ Profit from operations,-0.85
  └─ Receivables,0.23
  └─ Inventory,-0.11
  └─ Payables,-0.89
  └─ Other WC items,0.30
  └─ Working capital changes,-0.48
  └─ Direct taxes,0.06
  └─ Investments purchased,-0.04
  └─ Interest received,0.19
  └─ Proceeds from borrowings,0.78
