Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1047,1187,1227,1092,1499,1614,2115,1802,1488,2013,1987,2579
  └─ Profit from operations,1394,1543,1462,1678,1868,1981,2048,2287,2143,2406,2402,2648
  └─ Receivables,-142,-14,115,-60,-130,14,248,-78,-191,-55,12,177
  └─ Inventory,-1,-123,-10,-149,-44,-79,-355,-177,-96,77,-353,-22
  └─ Payables,26,62,-16,86,45,26,434,108,141,217,407,128
  └─ Other WC items,0,0,-1,-138,111,-19,62,51,-15,-137,-77,47
  └─ Working capital changes,-117,-75,87,-262,-18,-58,388,-97,-160,101,-11,330
  └─ Direct taxes,-230,-281,-322,-325,-351,-309,-321,-388,-494,-494,-405,-399
Cash from Investing Activity,-876,-730,-807,-541,338,-517,-1404,-1273,-583,-971,-448,-1285
  └─ Fixed assets purchased,-267,-200,-490,-207,-234,-417,-311,-374,-509,-564,-570,-420
  └─ Fixed assets sold,16,11,4,7,9,17,5,5,23,3,30,21
  └─ Investments purchased,-6317,-7341,-9111,-9001,-5393,-8479,-7635,-7507,-4177,-5142,-6188,0
  └─ Investments sold,5596,6653,8600,8418,5710,8114,6274,6234,4164,4344,5879,0
  └─ Interest received,96,148,190,244,244,248,262,367,394,387,399,299
  └─ Invest in subsidiaries,0,0,0,0,0,0,0,0,-481,0,0,0
  └─ Other investing items,0,-1,-0,-1,1,0,2,2,4,1,1,-1185
Cash from Financing Activity,-417,-374,-339,-577,-1888,-1043,-613,-490,-1035,-1161,-1405,-1236
  └─ Proceeds from shares,46,17,15,0,0,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,75,131,168,4,32,0,65,541,935,631,638,957
  └─ Repayment of borrowings,-50,-60,0,-62,-272,-358,-28,0,-886,-678,-855,-578
  └─ Interest paid fin,-26,-40,-45,-43,-52,-42,-31,-33,-89,-119,-180,-156
  └─ Dividends paid,-395,-352,-396,-396,-1325,-512,-592,-972,-921,-966,-975,-1419
  └─ Financial liabilities,0,0,0,0,0,-25,-28,-26,-25,-29,-34,-39
  └─ Other financing items,-67,-72,-81,-81,-272,-105,0,0,-49,0,0,0
Net Cash Flow,-245,82,81,-27,-51,54,97,38,-130,-119,133,58
  └─ Free Cash Flow,796,998,741,891,1274,1213,1808,1433,1003,1453,1448,2180
  └─ CFO/OP,97%,97%,102%,88%,106%,107%,122%,97%,92%,104%,103%,122%
