Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-380,168,202,75,129,123,132,41,31,638,410,213
  └─ Profit from operations,109,172,170,147,-47,-66,-66,134,248,623,779,414
  └─ Receivables,-43,54,-94,-179,319,22,26,-59,27,-31,-222,52
  └─ Inventory,-404,-29,-7,209,-305,278,167,-58,-86,73,-5,-51
  └─ Payables,12,-5,8,2,19,-3,-17,-4,-3,2,22,-4
  └─ Other WC items,-28,-36,151,-91,173,-101,24,32,-119,98,-112,-103
  └─ Working capital changes,-462,-17,58,-59,207,195,200,-90,-181,142,-316,-105
  └─ Direct taxes,-27,12,-26,-13,-31,-6,-2,-4,-37,-128,-53,-96
Cash from Investing Activity,55,-86,-140,26,84,53,43,39,278,-489,-389,-543
  └─ Fixed assets purchased,-163,-4,-5,-1,-2,-1,-3,-5,-7,-28,-5,-4
  └─ Fixed assets sold,3,0,4,3,0,0,16,2,0,3,0,0
  └─ Capital WIP,0,-2,2,0,-0,-2,2,0,-21,-127,-211,-180
  └─ Investments purchased,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Investments sold,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Interest received,1,2,3,3,6,2,10,1,4,7,34,27
  └─ Other investing items,215,-82,-144,21,80,53,17,41,302,-343,-206,-387
Cash from Financing Activity,338,-60,-57,-105,-216,-202,-173,-85,1,-244,-94,232
  └─ Proceeds from shares,0,0,16,4,0,0,0,217,0,0,0,0
  └─ Proceeds from borrowings,411,0,0,0,0,0,0,1,0,7,1,277
  └─ Repayment of borrowings,0,0,0,0,-112,-119,-92,-267,-187,-159,0,0
  └─ Interest paid fin,-64,-100,-100,-101,-92,-80,-75,-36,-13,-4,-4,-4
  └─ Dividends paid,-10,-10,-12,-12,-11,-3,0,0,0,-20,-92,-42
  └─ Other financing items,0,50,39,4,-2,0,-6,0,202,-68,0,0
Net Cash Flow,14,22,5,-3,-3,-26,3,-5,310,-95,-73,-99
  └─ Free Cash Flow,-540,162,202,78,128,120,148,38,3,486,193,30
  └─ CFO/OP,-268%,76%,110%,45%,226%,-245%,-278%,33%,27%,123%,59%,73%
