Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,6.26,3.26,5.42,-0.47,1.77,15.47,18.26,12.12,-4.53,-1.10,1.57
  └─ Profit from operations,6.20,3.21,5.95,7.92,2.37,15.19,17.78,11.12,-4.10,-2.46,-1.11
  └─ Receivables,0.30,-0.20,-0.43,-0.26,0.14,-0.75,0.81,-0.45,0.18,0.54,-0.30
  └─ Inventory,-0.91,-1.27,1.48,-0.74,0.36,-0.18,-1.63,-1.89,2.75,-0.33,0.12
  └─ Payables,1.21,1.01,0.59,0.39,-0.18,-0.07,0.65,0.57,1.12,0.69,1.77
  └─ Other WC items,0.00,0.86,-1.93,-3.54,1.31,2.00,0.90,3.19,-3.58,1.21,1.75
  └─ Working capital changes,0.60,0.40,-0.29,-4.15,1.63,1.00,0.73,1.43,0.48,2.11,3.34
  └─ Direct taxes,-0.54,-0.36,-0.24,-4.24,-2.23,-0.72,-0.25,-0.42,-0.91,-0.76,-0.66
Cash from Investing Activity,-6.10,-28.58,-8.34,8.09,0.44,-4.50,-12.22,-1.79,-4.56,-3.43,-2.58
  └─ Fixed assets purchased,-1.98,-31.14,-4.89,-5.08,-3.99,-4.80,-6.31,-9.68,-5.25,-4.28,-3.27
  └─ Fixed assets sold,0.19,0.09,0.03,0.04,0.04,0.06,0.02,0.06,0.23,0.02,0.00
  └─ Investments purchased,0.00,-7.83,0.00,0.00,-4.51,0.00,0.00,0.00,-2.00,0.00,0.00
  └─ Investments sold,-4.97,9.79,1.43,27.85,1.48,0.87,0.00,0.00,0.15,0.00,0.00
  └─ Interest received,0.43,0.33,0.02,0.75,1.87,0.72,0.62,0.69,0.77,0.63,0.68
  └─ Dividends received,0.23,0.23,0.26,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,-0.05,-5.18,-15.68,5.55,-1.36,-6.55,7.14,1.54,0.20,0.01
Cash from Financing Activity,-0.06,28.15,0.05,-1.92,-6.01,-9.87,-8.16,1.47,4.71,5.41,3.26
  └─ Proceeds from borrowings,1.96,30.33,3.37,3.49,1.18,0.85,0.00,7.36,13.94,12.55,10.77
  └─ Repayment of borrowings,0.00,0.00,-0.70,0.00,-2.65,-5.74,-3.63,-2.96,-6.88,-3.88,-3.48
  └─ Interest paid fin,-0.78,-1.15,-2.09,-4.79,-4.55,-4.97,-4.02,-2.42,-1.84,-3.26,-4.03
  └─ Dividends paid,-1.06,-0.85,-0.43,-0.51,0.00,0.00,-0.51,-0.51,-0.51,0.00,0.00
  └─ Other financing items,-0.18,-0.17,-0.09,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0.09,2.83,-2.86,5.70,-3.81,1.10,-2.12,11.80,-4.39,0.87,2.25
  └─ Free Cash Flow,4.47,-27.79,0.56,-5.51,-2.18,10.73,11.97,2.50,-9.55,-5.36,-1.70
  └─ CFO/OP,211%,117%,182%,130%,221%,97%,250%,116%,62%,5%,-103%
