Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,2.68,0.22,-0.57,-6.76,-12.55,-6.43,-3.62
  └─ Profit from operations,11.72,2.09,2.16,1.30,3.78,3.02,5.34
  └─ Receivables,-1.18,8.10,-0.36,0.77,2.10,-2.65,-4.45
  └─ Inventory,-5.81,-7.08,-1.52,-0.25,1.06,3.09,-4.36
  └─ Payables,-0.65,-1.40,0.15,2.62,-4.15,4.70,10.79
  └─ Loans Advances,-2.64,-1.84,-0.18,0.00,0.00,0.00,0.00
  └─ Other WC items,1.25,0.50,-0.58,-10.98,-15.33,-14.57,-10.92
  └─ Working capital changes,-9.03,-1.73,-2.48,-7.84,-16.32,-9.43,-8.94
  └─ Direct taxes,0.00,-0.14,-0.25,-0.22,-0.01,-0.01,-0.02
Cash from Investing Activity,-1.94,-0.07,-0.05,0.27,-0.30,-0.14,-2.25
  └─ Fixed assets purchased,-1.81,-0.09,-0.11,0.00,-0.31,-0.14,-2.57
  └─ Fixed assets sold,0.00,0.00,0.00,0.25,0.00,0.00,0.33
  └─ Capital WIP,0.00,-0.07,0.05,0.00,0.00,0.00,0.00
  └─ Subsidy received,0.01,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.01,0.00,0.02,0.01,0.01,0.01
  └─ Other investing items,-0.15,0.08,0.01,0.00,0.00,0.00,-0.02
Cash from Financing Activity,-1.77,-0.37,0.07,5.26,14.04,7.52,3.96
  └─ Proceeds from shares,0.00,0.00,0.00,5.00,9.93,3.05,1.32
  └─ Proceeds from borrowings,0.00,0.00,0.22,0.46,0.31,0.04,3.26
  └─ Repayment of borrowings,-1.59,-0.26,0.00,-0.08,-0.04,-0.92,-0.44
  └─ Interest paid fin,-0.18,-0.11,-0.15,-0.11,-0.09,-0.07,-0.37
  └─ Other financing items,0.00,0.00,0.00,0.00,3.92,5.42,0.19
Net Cash Flow,-1.03,-0.22,-0.56,-1.23,1.19,0.95,-1.91
  └─ Free Cash Flow,0.87,0.06,-0.63,-6.51,-12.86,-6.57,-5.86
  └─ CFO/OP,23%,18%,-6%,-334%,-334%,-204%,-71%
