Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-1,-14,-46,84,-55,120,27,16
  └─ Profit from operations,,15.54,-2.69,-5.29,6.54,49.83,49.32,34.32,29.48
  └─ Receivables,,-5.98,-21.55,-18.32,-5.58,-17.67,55.25,-0.20,2.01
  └─ Inventory,,17.13,-1.74,0.81,-3.94,-5.53,6.85,-0.54,-0.23
  └─ Payables,,-5.51,7.81,-4.07,84.44,-89.39,-2.41,-2.34,-2.22
  └─ Other WC items,,-21.38,5.39,-16.48,5.06,9.22,15.23,-3.34,-12.62
  └─ Working capital changes,,-15.74,-10.09,-38.06,79.98,-103.36,74.92,-6.41,-13.06
  └─ Direct taxes,,-0.60,-0.85,-3.06,-2.25,-1.04,-3.74,-0.89,-0.55
Cash from Investing Activity,,2,5,-62,-159,-74,-14,-40,2
  └─ Fixed assets purchased,,-0.37,-19.61,-39.69,-233.24,-72.52,-15.57,-13.00,-5.74
  └─ Fixed assets sold,,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00
  └─ Investments sold,,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.05
  └─ Interest received,,0.15,2.85,4.51,3.25,1.65,1.26,1.73,3.06
  └─ Invest in subsidiaries,,0.00,0.00,0.00,0.00,0.00,0.00,-20.49,-3.06
  └─ Redemp n Canc of Shares,,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00
  └─ Acquisition of companies,,0.00,-1.56,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,,2.55,23.66,-27.03,71.01,-2.80,-0.19,-8.25,7.88
Cash from Financing Activity,,3,4,119,74,125,-107,18,-24
  └─ Proceeds from shares,,0.00,0.00,0.00,20.43,0.00,0.00,0.21,0.04
  └─ Proceeds from borrowings,,0.00,8.27,37.90,67.43,145.29,0.00,47.73,2.38
  └─ Repayment of borrowings,,0.00,0.00,0.00,0.00,0.00,-55.17,0.00,0.00
  └─ Interest paid fin,,0.00,-3.80,-12.18,-13.95,-20.48,-51.38,-30.28,-25.50
  └─ Financial liabilities,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05
  └─ Other financing items,,3.30,0.00,93.05,0.00,0.00,0.00,0.00,-0.76
Net Cash Flow,,5,-4,10,-1,-3,-1,5,-6
  └─ Free Cash Flow,,-1,-33,-86,-149,-127,105,14,10
  └─ CFO/OP,,-2%,112%,173%,-1258%,-613%,376%,88%,62%
