Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,2,7,0,-11,-26
  └─ Profit from operations,4,1,1,2,9
  └─ Receivables,-3,5,-2,-8,-76
  └─ Inventory,1,-2,-1,2,0
  └─ Payables,-0,2,2,-7,40
  └─ Loans Advances,-1,1,1,-1,2
  └─ Other WC items,1,0,-1,-0,-0
  └─ Working capital changes,-2,7,-1,-13,-35
  └─ Direct taxes,-1,-1,0,0,0
  └─ Advance tax,0,0,0,0,0
Cash from Investing Activity,-5,-12,-2,12,-22
  └─ Fixed assets purchased,-0.43,-14.04,-2.19,-0.15,-0.01
  └─ Fixed assets sold,0.00,2.51,0.00,11.98,0.00
  └─ Interest received,0.02,0.00,0.01,0.00,0.03
  └─ Acquisition of companies,0.00,0.00,0.00,0.00,-21.78
  └─ Other investing items,-4.91,0.00,0.00,-0.10,0.00
Cash from Financing Activity,5,4,2,-1,49
  └─ Proceeds from shares,4,4,0,0,50
  └─ Proceeds from borrowings,2,0,3,0,1
  └─ Repayment of borrowings,0,0,-0,-2,-1
  └─ Interest paid fin,-0,-1,-1,-0,-0
  └─ Other financing items,-1,1,0,1,-1
Net Cash Flow,1,-1,-0,-0,2
  └─ Free Cash Flow,1,-5,-2,1,-26
  └─ CFO/OP,58%,862%,25%,-699%,-64525%
