Metric,Mar 2023,Mar 2025,Mar 2026
Cash from Operating Activity,-0.65,1.03,0.00
  └─ Profit from operations,-0.71,0.59,1.12
  └─ Receivables,0.00,-0.40,-1.10
  └─ Inventory,-0.04,0.00,0.00
  └─ Payables,-0.45,-0.23,-0.06
  └─ Operating borrowings,0.00,0.00,-0.04
  └─ Operating Deposits,0.00,0.10,-0.04
  └─ Other WC items,0.55,1.00,0.11
  └─ Working capital changes,0.05,0.46,-1.12
  └─ Direct taxes,0.00,-0.02,0.00
Cash from Investing Activity,0.05,-0.31,-2.20
  └─ Fixed assets purchased,-0.08,-0.38,-2.93
  └─ Fixed assets sold,0.00,0.07,0.01
  └─ Investments purchased,-0.01,0.00,0.00
  └─ Interest received,0.00,0.00,0.16
  └─ Other investing items,0.14,0.00,0.56
Cash from Financing Activity,0.58,-1.13,3.65
  └─ Proceeds from borrowings,0.08,0.00,3.41
  └─ Repayment of borrowings,-6.64,0.00,0.00
  └─ Financial liabilities,0.00,-1.13,0.00
  └─ Other financing items,7.15,0.00,0.24
Net Cash Flow,-0.02,-0.41,1.45
  └─ Free Cash Flow,-0.73,0.72,-2.92
  └─ CFO/OP,19%,-2100%,0%
