Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.06,1.65,3.35,3.05
  └─ Profit from operations,0.44,0.51,0.52,0.46
  └─ Receivables,-1.17,-2.29,5.19,2.00
  └─ Inventory,1.04,1.46,-2.02,0.20
  └─ Payables,-0.15,1.94,0.18,-1.84
  └─ Loans Advances,-0.04,0.00,0.00,0.00
  └─ Operating borrowings,0.00,0.15,-0.43,-0.03
  └─ Other WC items,0.02,-0.03,-0.01,2.35
  └─ Working capital changes,-0.30,1.23,2.91,2.67
  └─ Direct taxes,-0.08,-0.09,-0.07,-0.09
Cash from Investing Activity,-0.01,-4.15,-3.41,-2.49
  └─ Fixed assets purchased,-0.01,-0.14,-0.13,-0.22
  └─ Loans to subsidiaries,0.00,0.00,0.00,1.00
  └─ Other investing items,0.00,-4.01,-3.28,-3.27
Cash from Financing Activity,-0.10,2.70,-0.11,-0.04
  └─ Proceeds from shares,0.00,2.82,0.00,0.00
  └─ Interest paid fin,-0.10,-0.12,-0.11,-0.04
Net Cash Flow,-0.05,0.19,-0.16,0.51
  └─ Free Cash Flow,0.05,1.51,3.22,2.83
  └─ CFO/OP,30%,341%,590%,641%
