Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0,-8697,-7570,-11894,-10256,4271,64,-5070,-24029,-24100,-27935,-36544
  └─ Profit from operations,0,15,1484,1181,2713,2989,6095,6651,11202,12608,13969,14200
  └─ Receivables,0,-54,-96,-67,0,-104,26,-215,246,-306,-32,-159
  └─ Inventory,0,137,0,0,0,0,0,0,0,0,0,0
  └─ Payables,0,23,-36,51,152,-9,175,163,712,7,7,524
  └─ Loans Advances,0,-9923,-11265,-13056,-11643,2675,-2266,-7111,-28190,-31066,-31023,-44345
  └─ Operating investments,0,0,20,-60,0,0,0,0,0,0,0,0
  └─ Other WC items,0,1477,2711,484,-834,-651,-3593,-3798,-7438,-4455,-9296,-5548
  └─ Working capital changes,0,-8340,-8667,-12647,-12324,1910,-5658,-10962,-34670,-35822,-40345,-49529
  └─ Direct taxes,0,-372,-386,-427,-645,-628,-373,-759,-561,-887,-1559,-1215
Cash from Investing Activity,0,-638,-1623,38,-690,-3070,2429,-1446,-2675,-4590,933,-3544
  └─ Fixed assets purchased,0,-48,-122,-157,-162,-157,-150,-180,-246,-402,-458,-394
  └─ Fixed assets sold,0,1,4,1,5,3,2,3,6,4,10,32
  └─ Investments purchased,0,-641,-2069,-363,-599,-3311,-540,-1670,-2802,-3880,-1531,-2836
  └─ Investments sold,0,0,67,591,42,182,3195,421,232,369,2300,111
  └─ Interest received,0,35,0,0,0,0,0,0,0,0,0,0
  └─ Dividends received,0,3,0,102,153,168,71,117,156,76,175,311
  └─ Investment in group cos,0,0,0,0,-5,0,0,0,0,0,-191,-140
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,0,0,0,639,284,0
  └─ Inter corporate deposits,0,-3,-2,-137,0,0,0,0,0,0,0,0
  └─ Other investing items,0,16,499,0,-124,45,-150,-135,-22,-1396,343,-630
Cash from Financing Activity,0,9184,9870,12006,10852,875,-2581,5836,26385,28514,29778,38161
  └─ Proceeds from shares,0,1005,2878,769,161,2274,158,217,276,3205,73,484
  └─ Proceeds from borrowings,0,8197,8076,0,20640,15210,11407,16052,40742,41991,51198,66705
  └─ Repayment of borrowings,0,0,0,0,-9940,-16496,-14029,-10310,-14506,-16578,-21260,-28851
  └─ Interest paid fin,0,-9,0,0,0,0,0,0,0,0,0,0
  └─ Dividends paid,0,-9,-12,-9,-9,-7,-12,-18,-30,0,-62,0
  └─ Financial liabilities,0,0,0,0,0,-106,-107,-104,-98,-108,-167,-185
  └─ Share application money,0,0,0,0,0,0,0,0,0,0,-4,0
  └─ Application money refund,0,0,0,0,0,0,1,-1,1,4,0,8
  └─ Other financing items,0,-1,-1072,11247,0,0,0,0,0,0,0,0
Net Cash Flow,0,-151,678,150,-94,2076,-88,-679,-318,-176,2776,-1927
  └─ Free Cash Flow,0,-8745,-7688,-12049,-10413,4117,-84,-5247,-24268,-24499,-28382,-36905
  └─ CFO/OP,0%,-334%,-211%,-288%,-181%,85%,8%,-78%,-230%,-194%,-185%,-212%
