Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,7,4,5,6
  └─ Profit from operations,6,9,17,58
  └─ Receivables,0,0,-24,-56
  └─ Inventory,0,0,-1,-1
  └─ Payables,3,-2,3,17
  └─ Loans Advances,-3,-1,-9,-13
  └─ Operating borrowings,1,3,11,0
  └─ Other WC items,-1,-5,9,7
  └─ Working capital changes,1,-4,-10,-46
  └─ Direct taxes,-0,-1,-1,-6
Cash from Investing Activity,-2,-1,-5,-102
  └─ Fixed assets purchased,-0,-0,-1,-98
  └─ Investments purchased,-3,0,0,0
  └─ Investments sold,0,0,0,0
  └─ Interest received,0,1,1,2
  └─ Invest in subsidiaries,0,0,-6,0
  └─ Investment in group cos,0,-2,0,0
  └─ Other investing items,0,0,0,-5
Cash from Financing Activity,-5,-2,8,139
  └─ Proceeds from shares,0,2,20,79
  └─ Proceeds from borrowings,0,0,0,81
  └─ Repayment of borrowings,0,-0,-8,0
  └─ Interest paid fin,-5,-3,-3,-18
  └─ Other financing items,0,-1,-0,-3
Net Cash Flow,-0,1,7,43
  └─ Free Cash Flow,7,4,4,-93
  └─ CFO/OP,111%,53%,38%,19%
