Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2026
Cash from Operating Activity,1.71,0.70,5.04,2.64,
  └─ Profit from operations,2.80,3.65,5.08,4.12,
  └─ Receivables,1.94,0.42,3.83,-2.45,
  └─ Inventory,1.05,0.42,0.56,0.36,
  └─ Payables,-2.79,-1.58,-2.25,1.62,
  └─ Loans Advances,0.00,0.00,-0.71,0.00,
  └─ Operating borrowings,-0.45,-1.18,0.00,0.00,
  └─ Other WC items,0.32,0.00,-0.06,-0.11,
  └─ Working capital changes,0.07,-1.92,1.37,-0.59,
  └─ Interest paid,-0.20,-0.09,-0.01,-0.01,
  └─ Direct taxes,-0.95,-0.94,-1.40,-0.89,
Cash from Investing Activity,-0.51,-0.46,-0.92,-2.69,
  └─ Fixed assets purchased,-0.53,-0.41,-0.93,-0.44,
  └─ Fixed assets sold,0.06,0.01,0.00,0.01,
  └─ Investments purchased,-0.04,-0.15,0.00,-1.99,
  └─ Investments sold,0.00,0.00,0.01,0.00,
  └─ Investment income,0.00,0.01,0.00,0.00,
  └─ Other investing items,0.00,0.07,-0.01,-0.27,
Cash from Financing Activity,-0.59,-0.58,-0.72,-1.23,
  └─ Repayment of borrowings,-0.03,0.00,0.00,0.00,
  └─ Dividends paid,-0.56,-0.58,-0.72,-1.23,
Net Cash Flow,0.60,-0.33,3.39,-1.28,
  └─ Free Cash Flow,1.24,0.30,4.11,2.21,
  └─ CFO/OP,89%,52%,138%,108%,
