Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,-8.55,-16.38,10.41,10.31,0.65,-0.37,9.48,7.52,5.51
  └─ Profit from operations,13.63,2.34,2.69,3.12,3.53,-2.94,-1.83,5.36,-0.91
  └─ Receivables,1.41,-3.83,1.88,0.82,-3.79,1.00,1.28,0.40,-1.24
  └─ Inventory,-3.91,-11.98,9.97,3.52,-3.13,6.73,2.59,2.51,-4.77
  └─ Payables,0.00,0.00,-5.65,-0.79,9.48,-11.30,0.95,1.28,-0.14
  └─ Loans Advances,-10.84,-11.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Operating Deposits,0.00,0.00,1.14,-0.51,-1.31,2.39,-1.58,0.85,0.42
  └─ Other WC items,-6.52,9.66,0.51,4.38,-4.13,3.73,7.93,-3.05,12.17
  └─ Working capital changes,-19.86,-17.63,7.84,7.42,-2.88,2.54,11.17,1.98,6.46
  └─ Direct taxes,-2.32,-1.09,-0.13,-0.23,0.00,0.00,0.00,0.00,0.00
  └─ Other operating items,0.00,0.00,0.00,0.00,0.00,0.03,0.15,0.17,-0.04
Cash from Investing Activity,-1.04,-4.25,-5.12,-6.99,-0.65,1.86,-7.64,-9.79,-6.00
  └─ Fixed assets purchased,-3.71,-2.60,-4.41,-5.46,-0.74,-0.34,-0.42,-9.82,-5.91
  └─ Fixed assets sold,0.00,0.00,0.18,0.00,0.06,0.01,0.00,0.00,0.00
  └─ Capital WIP,0.00,0.00,0.00,0.00,0.00,0.00,-7.26,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.05
  └─ Interest received,0.71,0.17,0.67,0.94,1.30,0.16,0.02,0.03,0.00
  └─ Dividends received,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.04
  └─ Investment in group cos,0.00,-0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,1.95,-1.17,-1.58,-2.48,-1.28,2.03,0.00,0.00,-0.09
Cash from Financing Activity,7.41,3.34,-5.27,1.22,-4.55,-1.50,-1.76,2.20,0.57
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.27,4.01
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,-2.78,-0.23,0.00,0.00,0.00
  └─ Interest paid fin,-0.25,-0.75,-1.25,-1.62,-1.77,-1.27,-1.76,-2.08,-3.43
  └─ Dividends paid,0.00,-0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,7.65,5.03,-4.03,2.84,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-2.18,-17.29,0.01,4.54,-4.55,0.00,0.08,-0.07,0.08
  └─ Free Cash Flow,-12.26,-18.98,6.18,4.85,-0.03,-0.70,1.80,-2.30,-0.40
  └─ CFO/OP,-48%,-725%,443%,532%,-151%,11%,-419%,390%,-178%
