Metric,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019
Cash from Operating Activity,-3953,-1100,-917,-1412,815,721,1166,708,698,616,425,385
  └─ Profit from operations,1556,787,819,1666,1506,835,895,814,786,631,408,405
  └─ Receivables,-932,-509,106,-2073,-1009,219,806,76,41,526,228,-348
  └─ Inventory,-4198,-1390,-1914,-2029,-173,-371,-425,-612,-560,-1284,-775,740
  └─ Payables,-214,76,192,1075,458,112,-118,695,-6,0,0,0
  └─ Other WC items,0,0,0,0,0,0,0,-262,451,747,568,-408
  └─ Working capital changes,-5345,-1823,-1615,-3027,-723,-40,264,-102,-75,-10,21,-17
  └─ Direct taxes,-164,-63,-120,-50,32,-74,7,-3,-13,-4,-3,-3
Cash from Investing Activity,-26,-73,-332,-285,26,14,78,84,18,37,18,12
  └─ Fixed assets purchased,-40.59,-52.54,-310.76,-27.97,-2.39,-1.06,-1.24,0.00,-31.88,-0.29,0.00,-0.05
  └─ Fixed assets sold,0.01,0.02,0.14,0.03,12.47,0.13,0.00,10.94,5.20,9.37,0.06,0.16
  └─ Capital WIP,-4.88,-9.95,-31.66,-94.22,-11.12,-1.62,-22.26,3.45,0.00,0.00,0.00,0.00
  └─ Investments purchased,-33.70,-57.27,0.00,-191.08,-5.75,-20.52,0.00,-51.20,-1.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.47,2.53,0.00,0.00,66.13,0.00,30.09,17.00,7.80,0.56
  └─ Investment income,41.53,22.29,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,24.86,5.96,25.65,32.22,36.95,35.23,18.38,15.40,10.48,9.67,10.78
  └─ Dividends received,0.00,0.00,0.00,0.07,0.15,0.14,0.14,0.12,0.12,0.12,0.11,0.08
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.00,0.00,0.00,0.00,0.00
  └─ Other investing items,11.17,0.01,2.73,0.00,-0.03,0.00,0.00,-3.05,0.00,0.00,-0.02,-0.03
Cash from Financing Activity,4323,897,1965,1142,-843,-770,-1215,-830,-777,-688,-455,-402
  └─ Proceeds from shares,1714,0,1688,1623,3,0,0,0,0,150,0,0
  └─ Proceeds from borrowings,2931,2501,2031,995,730,198,0,0,0,0,0,0
  └─ Repayment of borrowings,-194,-1471,-2073,-851,-954,-276,0,0,0,0,0,0
  └─ Interest paid fin,-4,-58,-47,-624,-625,-692,-707,-553,-514,0,-349,-281
  └─ Dividends paid,-49,-75,0,0,0,0,0,0,0,0,0,0
  └─ Share application money,0,0,0,0,2,0,0,0,0,0,0,0
  └─ Other financing items,-74,0,365,0,0,-0,-507,-276,-263,-838,-106,-122
Net Cash Flow,344,-275,716,-555,-3,-35,29,-38,-61,-35,-12,-5
  └─ Free Cash Flow,-3998,-1162,-1259,-1534,813,718,1143,723,672,625,425,385
  └─ CFO/OP,-225%,-79%,-63%,-82%,52%,62%,130%,88%,91%,101%,106%,97%
