Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,54.26,5.28,0.81,1.69,0.53,3.38,6.54,5.47,1.23,2.51
  └─ Profit from operations,53.50,5.11,4.18,-1.15,1.28,4.97,5.67,7.60,6.15,6.36
  └─ Receivables,-1.64,-4.17,0.54,3.85,-0.75,-0.17,-0.92,3.81,0.47,-5.23
  └─ Inventory,0.22,0.33,-0.75,4.86,0.43,-1.00,0.59,-1.54,0.14,0.54
  └─ Payables,4.21,4.18,-1.50,-8.75,3.49,0.95,-0.30,-1.65,0.94,-0.12
  └─ Loans Advances,0.18,1.13,-0.35,0.55,-0.08,0.03,-0.02,0.69,1.15,0.56
  └─ Operating borrowings,-1.75,-0.36,-0.13,1.87,-4.51,-0.88,1.60,-1.43,-4.67,3.37
  └─ Other WC items,-0.27,-0.51,-0.73,0.99,0.78,-0.34,0.50,-0.57,-2.19,-2.23
  └─ Working capital changes,0.94,0.61,-2.92,3.37,-0.65,-1.41,1.46,-0.69,-4.15,-3.11
  └─ Direct taxes,-0.19,-0.45,-0.45,-0.53,-0.11,-0.18,-0.59,-1.45,-0.77,-0.74
  └─ Other operating items,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-52.35,1.68,1.01,-4.10,-0.93,-1.43,-0.35,-0.32,-2.08,-3.43
  └─ Fixed assets purchased,-1.08,-1.61,-0.71,-1.45,-2.29,-2.13,-3.14,-1.71,-1.74,-2.91
  └─ Fixed assets sold,0.00,1.53,0.00,0.00,0.69,0.02,2.37,1.96,0.00,0.03
  └─ Investments purchased,-0.67,0.00,-1.00,-7.43,0.00,-0.15,-0.23,-0.56,-0.37,-0.57
  └─ Interest received,-48.18,0.02,0.65,0.32,0.00,0.00,0.04,0.01,0.03,0.01
  └─ Dividends received,0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01
  └─ Other investing items,-2.43,1.74,2.05,4.45,0.67,0.82,0.61,-0.03,-0.01,-0.01
Cash from Financing Activity,-1.80,-7.07,-1.91,5.59,-2.84,-1.93,-6.20,-5.20,0.85,0.90
  └─ Proceeds from shares,0.69,0.00,0.00,6.91,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,1.29,0.00,0.00,0.59,0.00,0.00,0.00,0.00,1.68,1.64
  └─ Repayment of borrowings,0.00,-4.38,-0.55,0.00,-0.93,-0.62,-3.15,-0.36,0.00,0.00
  └─ Interest paid fin,-3.79,-2.69,-1.36,-1.28,-1.91,-1.32,-1.27,-1.05,-0.83,-0.74
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,0.00,-1.79,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,0.00,-0.63,0.00,0.00,0.00,-3.79,0.00,0.00
Net Cash Flow,0.11,-0.12,-0.09,3.18,-3.24,0.01,0.00,-0.05,0.00,-0.02
  └─ Free Cash Flow,53.18,5.20,0.10,0.24,-1.07,1.27,5.77,5.72,-0.51,-0.37
  └─ CFO/OP,2250%,112%,30%,-185%,50%,74%,132%,108%,51%,80%
