Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-1.10,-4.13,-4.93,-4.92
  └─ Profit from operations,,1.34,2.85,2.92,2.76
  └─ Receivables,,-2.69,-9.45,-6.84,-12.59
  └─ Inventory,,-0.55,-2.36,-2.04,-4.44
  └─ Payables,,0.55,4.03,2.34,10.40
  └─ Loans Advances,,-1.20,0.74,0.45,-8.13
  └─ Operating borrowings,,2.90,0.94,0.73,5.73
  └─ Other WC items,,-1.44,-0.66,-2.17,1.34
  └─ Working capital changes,,-2.44,-6.76,-7.52,-7.68
  └─ Direct taxes,,0.00,-0.22,-0.33,0.00
Cash from Investing Activity,,-5.30,-1.58,-0.08,-0.00
  └─ Fixed assets purchased,,-2.79,-0.18,-0.08,0.00
  └─ Investments purchased,,-2.51,-1.40,0.00,0.00
Cash from Financing Activity,,4.47,5.59,5.09,5.53
  └─ Proceeds from shares,,0.50,9.00,0.00,5.97
  └─ Proceeds from borrowings,,4.41,0.00,6.32,1.06
  └─ Repayment of borrowings,,0.00,-2.47,0.00,0.00
  └─ Interest paid fin,,-0.43,-0.93,-0.99,-1.51
  └─ Dividends paid,,0.00,0.00,-0.24,0.00
Net Cash Flow,,-1.93,-0.11,0.08,0.60
  └─ Free Cash Flow,,-3.89,-4.31,-5.01,-4.92
  └─ CFO/OP,,-96%,-139%,-163%,-170%
