Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity,-52.64,0.10,-0.04,0.71,-0.11,-0.76,-0.14,-0.03,-27.39
  └─ Profit from operations,-5,-1,-0,-0,-1,-1,-0,-0,41
  └─ Receivables,10,0,1,1,0,0,-0,1,0
  └─ Inventory,-28,1,1,-0,-0,0,1,1,2
  └─ Payables,35,-1,-0,0,-0,0,0,0,0
  └─ Loans Advances,-2,0,0,0,0,0,0,0,0
  └─ Other WC items,-63,0,-2,0,0,-0,-0,-1,-70
  └─ Working capital changes,-48,0,0,1,0,-0,0,0,-68
  └─ Direct taxes,-0,1,-0,-0,0,0,0,-0,-0
Cash from Investing Activity,0.68,0.05,0.03,-0.46,-0.49,1.00,-0.01,0.02,27.40
  └─ Fixed assets purchased,-0.23,0.00,0.00,-0.50,-0.50,0.00,-0.01,0.00,0.00
  └─ Investments purchased,-7.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,7.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.35,0.05,0.03,0.04,0.01,0.00,0.00,0.02,0.63
  └─ Dividends received,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.77
  └─ Other investing items,0.59,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
Cash from Financing Activity,40.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,50.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,-9.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-11.03,0.15,-0.01,0.25,-0.61,0.24,-0.14,-0.01,0.01
  └─ Free Cash Flow,-52.87,0.10,-0.04,0.21,-0.61,-0.76,-0.15,-0.03,-27.39
  └─ CFO/OP,1718%,12%,-4%,-6%,3%,6%,47%,1%,-422%
