Metric,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2025,Mar 2026
Cash from Operating Activity,202,-977,715,-2030,3946,-271,-412,441,979,225,197,-333
  └─ Profit from operations,464,526,773,359,407,394,242,235,126,243,2199,1988
  └─ Receivables,-204,-1074,-718,-1544,-365,-1572,-875,828,468,-71,-691,-1028
  └─ Inventory,-84,-1562,-957,599,-179,582,665,1242,48,-71,-2008,-1071
  └─ Payables,58,-14,1662,894,880,443,-163,-1890,337,100,1152,-244
  └─ Loans Advances,18,1216,26,-104,-147,-579,-23,0,0,0,0,0
  └─ Other WC items,0,0,0,-2500,3339,465,-216,0,0,0,0,0
  └─ Working capital changes,-212,-1434,14,-2656,3527,-660,-613,180,853,-41,-1547,-2343
  └─ Interest paid,0,0,0,361,40,0,0,0,0,0,0,0
  └─ Direct taxes,-50,-69,-72,-94,-28,-4,-41,26,0,24,-455,23
Cash from Investing Activity,-373,-220,-214,79,113,104,17,86,-68,-98,-14,-840
  └─ Fixed assets purchased,-407,-370,-495,-327,-178,-159,-60,-9,-10,-14,-144,-974
  └─ Fixed assets sold,6,1,3,1,1,126,9,5,9,21,5,4
  └─ Investments purchased,-9986,-3215,-194,-2356,-572,-220,0,0,0,0,-4472,-8266
  └─ Investments sold,9921,3234,171,2335,565,284,6,45,6,16,5412,8432
  └─ Interest received,87,127,302,425,296,73,62,34,4,12,16,35
  └─ Dividends received,1,1,1,0,0,0,0,0,0,0,0,0
  └─ Other investing items,5,3,0,0,0,0,0,12,-77,-133,-831,-71
Cash from Financing Activity,632,1450,1011,588,-4234,-3,563,-669,-970,-7,-611,1680
  └─ Proceeds from shares,117,18,5,11,56,0,0,0,0,0,23,66
  └─ Proceeds from borrowings,581,1644,1684,1210,0,958,0,0,0,0,0,2002
  └─ Repayment of borrowings,0,0,0,0,-3606,-401,0,0,0,0,-266,0
  └─ Interest paid fin,-154,-255,-662,-623,-665,-551,0,-895,-970,-7,-76,-123
  └─ Dividends paid,-13,-16,-17,-11,-11,-5,-5,0,0,0,-291,-263
  └─ Financial liabilities,0,0,0,0,0,0,0,0,0,0,-1,-1
  └─ Other financing items,102,58,0,0,-8,-4,568,226,0,0,0,-1
Net Cash Flow,461,253,1512,-1363,-174,-169,168,-141,-59,120,-428,507
  └─ Free Cash Flow,-199,-1346,223,-2355,3769,-304,-463,437,978,232,57,-1302
  └─ CFO/OP,70%,-161%,109%,-257%,653%,-43%,-326%,-55%,-19%,261%,33%,-20%
