Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,184,367,339,319,391,698,725,529,1501,2036,1413,474
  └─ Profit from operations,401,461,584,520,659,777,1020,1231,1552,2044,2244,1784
  └─ Receivables,-124,-24,-39,-90,-149,127,-65,-230,110,-28,-471,-231
  └─ Inventory,-59,-17,-37,-20,-84,-185,-254,-370,26,204,341,-233
  └─ Payables,63,17,-84,82,150,32,220,-18,-60,324,-68,-241
  └─ Loans Advances,-11,0,-1,4,-2,0,-2,14,-6,1,-0,1
  └─ Other WC items,35,26,38,-80,-65,52,-30,76,135,-134,-250,-241
  └─ Working capital changes,-97,2,-123,-104,-150,26,-130,-528,205,367,-447,-945
  └─ Direct taxes,-119,-96,-121,-96,-118,-105,-165,-175,-256,-375,-384,-365
Cash from Investing Activity,-146,-303,-235,-180,-322,-985,-2430,-110,-496,-1800,-1421,-614
  └─ Fixed assets purchased,-169,-321,-142,-170,-368,-674,-439,-337,-326,-620,-850,-1118
  └─ Fixed assets sold,1,3,1,0,1,5,2,1,4,1,12,11
  └─ Investments purchased,0,0,-109,-38,-6,0,-950,0,-210,-565,-661,-1570
  └─ Investments sold,0,-6,0,0,43,101,400,4,116,317,503,1785
  └─ Interest received,22,21,16,27,19,18,23,66,85,153,223,208
  └─ Investment in group cos,0,0,-1,0,-10,0,0,0,0,0,0,0
  └─ Acquisition of companies,0,0,0,0,0,-434,0,0,0,-634,-355,0
  └─ Other investing items,0,-0,0,0,0,0,-1466,155,-164,-453,-292,69
Cash from Financing Activity,-53,-48,-53,-106,-125,350,1690,-177,-483,-222,-286,-171
  └─ Proceeds from shares,4,10,8,2,3,8,1979,0,0,0,0,0
  └─ Proceeds from borrowings,24,130,0,0,0,497,114,0,0,25,15,116
  └─ Repayment of borrowings,-39,-101,-30,0,-40,-41,-293,-72,-267,0,-34,-13
  └─ Interest paid fin,-11,-10,-7,-5,-5,-18,-24,-8,-34,-45,-14,-16
  └─ Dividends paid,-30,-73,-25,-66,-83,-75,-61,-76,-114,-174,-228,-228
  └─ Financial liabilities,0,0,0,0,0,-22,-25,-21,-68,-27,-26,-30
  └─ Other financing items,-0,-4,0,-36,0,0,0,0,0,0,0,0
Net Cash Flow,-15,16,50,33,-56,63,-15,241,522,14,-294,-310
  └─ Free Cash Flow,16,48,198,150,23,29,287,192,1179,1417,575,-632
  └─ CFO/OP,79%,106%,83%,84%,88%,112%,87%,61%,114%,119%,81%,49%
