Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1.42,1.04,0.58,0.72,-2.24,1.12,2.92
  └─ Profit from operations,2.36,1.43,2.13,3.67,4.90,4.65,4.92
  └─ Receivables,1.11,-0.57,-0.17,-2.48,-2.50,-2.21,-0.13
  └─ Inventory,-3.07,0.33,-1.54,0.35,-5.46,-1.54,0.50
  └─ Payables,-0.02,-0.44,0.28,0.41,0.62,1.18,-0.99
  └─ Loans Advances,0.76,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Operating borrowings,0.37,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,-0.08,0.28,0.43,-0.87,0.93,-0.26,-0.88
  └─ Working capital changes,-0.93,-0.39,-1.00,-2.58,-6.41,-2.82,-1.50
  └─ Direct taxes,0.00,0.00,-0.56,-0.37,-0.73,-0.70,-0.50
Cash from Investing Activity,-0.57,-0.23,-3.70,-1.13,-0.26,-0.65,-3.15
  └─ Fixed assets purchased,-0.63,-0.32,-3.53,-1.10,-0.51,-0.64,-3.15
  └─ Investments purchased,0.00,0.00,0.00,-0.01,-0.01,-0.03,-0.01
  └─ Investments sold,0.00,0.12,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.01,0.00,0.01,0.01,0.02,0.01,0.01
  └─ Other investing items,0.05,-0.03,-0.18,-0.03,0.24,0.01,0.00
Cash from Financing Activity,-0.96,-0.82,3.11,0.50,2.62,-0.70,0.34
  └─ Proceeds from borrowings,0.00,0.00,3.67,2.15,6.05,2.71,2.35
  └─ Repayment of borrowings,-0.44,-0.26,0.00,-0.57,-0.98,-0.88,-0.48
  └─ Interest paid fin,-0.62,-0.55,-0.56,-1.08,-1.43,-1.51,-1.54
  └─ Dividends paid,0.00,0.00,0.00,0.00,-1.01,-1.01,0.00
  └─ Other financing items,0.09,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-0.12,-0.01,-0.01,0.09,0.12,-0.23,0.11
  └─ Free Cash Flow,0.79,0.72,-2.95,-0.38,-2.75,0.48,-0.23
  └─ CFO/OP,95%,88%,60%,35%,-36%,51%,91%
