Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0.27,0.65,-0.16,0.75,-0.28,3.21,-2.81,1.44
  └─ Profit from operations,-0.15,-0.15,-0.23,0.04,0.06,0.20,0.29,-0.15
  └─ Receivables,-9.40,-8.58,4.92,0.90,-2.78,4.81,3.90,1.11
  └─ Inventory,0.00,0.00,0.00,0.00,-3.78,1.13,-11.73,9.94
  └─ Payables,9.19,3.61,-4.35,-0.12,6.25,-2.49,6.39,-10.77
  └─ Loans Advances,0.00,0.98,0.35,0.09,0.00,0.00,0.00,0.00
  └─ Other WC items,0.09,4.81,-0.65,-0.31,0.01,0.07,-2.02,1.52
  └─ Working capital changes,-0.11,0.83,0.27,0.55,-0.31,3.52,-3.45,1.80
  └─ Direct taxes,-0.01,-0.03,-0.20,0.16,-0.04,-0.52,0.36,-0.21
Cash from Investing Activity,0.00,-0.34,0.16,-0.47,-0.14,-0.85,0.31,-0.02
  └─ Fixed assets purchased,0.00,0.00,-0.48,-0.21,-0.03,-0.01,-0.40,-0.01
  └─ Investments purchased,-0.09,-0.60,-1.77,-2.23,-1.83,-1.87,-3.23,-0.54
  └─ Investments sold,0.00,0.04,2.08,1.86,1.18,1.76,1.92,0.08
  └─ Interest received,0.09,0.23,0.34,0.12,0.08,0.09,0.13,0.00
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00
  └─ Acquisition of companies,0.00,0.00,0.00,-0.01,-0.02,-0.04,0.00,0.00
  └─ Other investing items,0.00,-0.01,0.00,0.00,0.49,-0.79,1.89,0.45
Cash from Financing Activity,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-0.31,0.31,0.01,0.28,-0.42,2.36,-2.50,1.42
  └─ Free Cash Flow,-0.27,0.65,-0.64,0.54,-0.31,3.20,-3.21,1.43
  └─ CFO/OP,162%,-453%,-18%,-5900%,141%,2331%,-1132%,-868%
