Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-3.64,-1.25,1.25,9.89,2.68,-2.61,1.67,-0.11,2.19,-3.42,-1.25,-4.48
  └─ Profit from operations,0.87,0.36,0.34,0.46,1.05,2.96,2.95,2.71,2.70,2.88,3.85,-0.40
  └─ Receivables,-1.50,-1.13,2.79,9.38,2.31,-5.18,-0.43,-2.08,-0.43,-3.55,-6.28,-4.58
  └─ Payables,-0.60,-0.23,-1.55,-0.00,-0.21,0.11,-0.25,-0.27,0.55,-2.09,2.07,1.65
  └─ Working capital changes,-2.10,-1.36,1.24,9.39,2.11,-5.07,-0.68,-2.35,0.12,-5.64,-4.21,-2.93
  └─ Interest paid,-2.19,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
  └─ Direct taxes,-0.22,-0.25,-0.33,0.05,-0.48,-0.50,-0.60,-0.47,-0.63,-0.66,-0.90,-1.15
Cash from Investing Activity,1.23,1.69,0.95,0.63,0.64,-10.84,0.88,1.19,2.61,3.46,1.79,0.01
  └─ Fixed assets purchased,-0.04,-0.19,-0.01,-0.26,-0.19,-0.00,-0.01,-0.00,-0.65,-0.00,-0.03,-1.26
  └─ Fixed assets sold,-0.00,-0.00,-0.00,0.08,0.04,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
  └─ Investments purchased,-0.00,-0.00,-0.00,-0.00,-0.00,-10.37,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
  └─ Interest received,0.67,0.80,0.82,0.57,0.44,0.28,0.30,0.37,0.34,0.65,0.61,-0.00
  └─ Dividends received,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,1.87,-0.00,-0.00,-0.00
  └─ Other investing items,0.60,1.08,0.14,0.25,0.36,-0.75,0.59,0.83,1.05,2.81,1.21,1.27
Cash from Financing Activity,1.10,-0.70,-1.12,-7.87,-1.28,8.36,-2.12,-2.09,-1.29,-0.50,-0.89,6.08
  └─ Proceeds from shares,0.14,0.02,0.00,0.03,0.21,0.00,0.00,0.02,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.88
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,-0.94,-1.05,-1.20,-1.35,-0.69,0.00,0.00,0.00
  └─ Interest paid fin,-1.41,-1.49,-0.62,-0.25,-0.55,-0.44,-0.29,-0.14,-0.02,0.00,0.00,0.00
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-0.52,-0.63,-0.62,-0.59,-0.50,-0.89,-2.80
  └─ Other financing items,2.37,0.77,-0.49,-7.65,0.00,10.37,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-1.31,-0.27,1.09,2.66,2.04,-5.09,0.43,-1.01,3.51,-0.46,-0.36,1.61
  └─ Free Cash Flow,-3.68,-1.44,1.24,9.71,2.53,-2.61,1.66,-0.11,1.54,-3.42,-1.28,-5.74
  └─ CFO/OP,189%,-345%,2257%,4686%,1215%,-139%,97%,15%,118%,-103%,-9%,340%
