Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2026,Mar 2025
Cash from Operating Activity,0,2,2,-1,-0,-350,
  └─ Profit from operations,0,1,1,1,-0,87,0
  └─ Receivables,0,-2,6,-2,-0,-1,0
  └─ Inventory,0,0,0,0,0,-564,0
  └─ Payables,0,3,-5,0,0,110,0
  └─ Other WC items,0,-0,0,-0,0,18,0
  └─ Working capital changes,0,1,1,-2,0,-437,0
  └─ Direct taxes,0,-0,-0,-0,-0,0,0
Cash from Investing Activity,0,0,0,-0,0,-29,
  └─ Fixed assets purchased,0.00,0.00,0.00,-0.13,0.00,-22.98,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,-0.21,-1.32,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.27,0.00,0.00
  └─ Interest received,0.00,0.12,0.00,0.00,0.06,0.00,0.00
  └─ Acquisition of companies,0.00,0.00,0.00,0.00,0.00,-4.26,0.00
  └─ Other investing items,0.00,0.04,0.05,0.00,0.00,0.00,0.00
Cash from Financing Activity,0,-2,-2,1,0,368,
  └─ Proceeds from shares,0,0,0,0,0,50,0
  └─ Proceeds from borrowings,0,0,0,2,0,242,0
  └─ Repayment of borrowings,0,-1,-1,0,0,0,0
  └─ Interest paid fin,0,-1,-1,-1,0,17,0
  └─ Financial liabilities,0,0,0,0,0,-4,0
  └─ Other financing items,0,0,0,0,0,63,0
Net Cash Flow,0,0,0,-0,0,-10,
  └─ Free Cash Flow,0,2,2,-1,-0,-373,
  └─ CFO/OP,0%,463%,344%,12%,138%,-402%,
