Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,20,32,-3,69,38,32,35
  └─ Profit from operations,39.67,37.79,42.20,30.46,66.67,68.45,41.23
  └─ Receivables,8.26,0.67,-27.13,-6.01,-14.20,-26.89,3.73
  └─ Inventory,8.49,-13.01,-32.52,14.24,-15.12,5.57,-43.49
  └─ Payables,0.00,0.00,28.35,14.47,-17.80,-0.15,27.23
  └─ Loans Advances,-10.88,2.45,-1.61,16.38,23.93,-21.73,0.02
  └─ Other WC items,-16.10,11.80,-5.19,-0.28,2.00,12.59,4.91
  └─ Working capital changes,-10.24,1.92,-38.10,38.80,-21.19,-30.61,-7.60
  └─ Direct taxes,-9.46,-8.21,-7.17,0.00,-6.98,-5.56,1.75
  └─ Other operating items,0.20,0.09,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-7,-28,-134,-60,-38,-61,-88
  └─ Fixed assets purchased,-3,-9,-134,-66,-42,-51,-116
  └─ Fixed assets sold,0,0,0,0,0,0,0
  └─ Investments purchased,0,0,-5,0,0,-4,-0
  └─ Investments sold,0,0,0,0,0,0,0
  └─ Interest received,0,0,4,6,3,5,3
  └─ Other investing items,-4,-19,0,0,0,-11,25
Cash from Financing Activity,-9,-7,140,-9,3,55,51
  └─ Proceeds from shares,0,0,0,0,0,94,60
  └─ Proceeds from borrowings,0,0,144,8,21,0,15
  └─ Repayment of borrowings,-7,-7,0,-1,0,-19,-19
  └─ Interest paid fin,0,0,-4,-17,-18,-20,-14
  └─ Financial liabilities,0,0,0,0,0,0,-1
  └─ Other financing items,-2,0,0,0,0,0,10
Net Cash Flow,5,-3,2,-0,3,26,-1
  └─ Free Cash Flow,17,23,-137,3,-3,-18,-81
  └─ CFO/OP,97%,84%,10%,243%,68%,57%,75%
