Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,542,1090,645,678,896,1304,1772,2106,2902,2094,2487,2554
  └─ Profit from operations,728,977,1017,986,1362,1471,2151,3172,3470,2591,2839,3477
  └─ Receivables,78,87,-142,-26,-350,141,-400,-507,-2,-169,-204,-306
  └─ Inventory,-17,59,-167,-121,-267,5,-260,-666,-131,-74,6,-374
  └─ Payables,-207,133,94,235,338,-272,480,510,122,-14,109,124
  └─ Loans Advances,18,2,-15,10,-0,-29,0,-5,-33,-7,-6,4
  └─ Other WC items,26,-59,-25,-289,-37,131,56,4,-17,150,78,134
  └─ Working capital changes,-101,221,-256,-191,-317,-24,-124,-664,-60,-114,-18,-417
  └─ Direct taxes,-85,-109,-116,-118,-150,-143,-255,-402,-508,-383,-334,-506
Cash from Investing Activity,-500,-667,-613,-1174,-1039,-1179,-1499,-1586,-2964,-2231,-1482,-1598
  └─ Fixed assets purchased,-512,-588,-674,-1300,-1056,-1389,-1214,-1832,-2866,-2217,-1231,-1815
  └─ Fixed assets sold,27,9,33,17,4,16,10,15,14,15,9,9
  └─ Investments purchased,-691,-510,-649,-530,0,-93,-189,-0,-164,-135,-269,-11
  └─ Investments sold,628,452,628,614,33,0,0,103,0,111,0,166
  └─ Interest received,3,5,5,5,4,16,0,32,27,27,35,21
  └─ Dividends received,3,0,0,0,0,0,0,0,0,0,0,0
  └─ Redemp n Canc of Shares,32,0,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,9,-35,44,20,-24,272,-105,97,25,-32,-26,32
Cash from Financing Activity,-18,-182,-284,495,246,-199,-251,-207,220,-72,-1071,-708
  └─ Proceeds from shares,0,0,0,0,0,0,750,0,0,0,0,0
  └─ Proceeds from borrowings,636,687,365,1140,1468,1278,1320,618,1419,1038,680,700
  └─ Repayment of borrowings,-447,-668,-455,-432,-915,-1157,-1990,-471,-759,-497,-1109,-810
  └─ Interest paid fin,-139,-132,-111,-130,-224,-204,-157,-117,-194,-361,-393,-293
  └─ Dividends paid,-57,-57,-69,-69,-69,-80,-141,-212,-213,-214,-213,-266
  └─ Financial liabilities,0,0,0,0,0,-19,-20,-26,-32,-37,-35,-39
  └─ Other financing items,-11,-12,-14,-14,-14,-17,-12,0,0,0,0,0
Net Cash Flow,24,241,-252,-1,103,-73,22,312,158,-209,-65,247
  └─ Free Cash Flow,58,511,5,-605,-157,-69,567,289,50,-108,1265,747
  └─ CFO/OP,87%,125%,79%,88%,81%,99%,95%,81%,97%,96%,104%,90%
