Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1.11,3.50,0.30,-1.22
  └─ Profit from operations,1.39,2.91,2.67,3.49
  └─ Receivables,0.19,-0.12,-0.14,-0.22
  └─ Payables,0.01,1.65,-1.67,0.00
  └─ Operating borrowings,0.00,0.00,0.38,3.43
  └─ Other WC items,-0.48,-0.94,-0.95,-7.93
  └─ Working capital changes,-0.28,0.60,-2.37,-4.71
Cash from Investing Activity,-1.42,-9.97,-6.74,3.02
  └─ Fixed assets purchased,-0.68,-6.36,-5.46,-1.12
  └─ Fixed assets sold,0.00,0.02,0.00,2.39
  └─ Investments purchased,-0.71,-0.74,-4.79,-3.83
  └─ Interest received,0.23,1.35,2.61,2.51
  └─ Dividends received,0.01,0.01,0.00,0.47
  └─ Other investing items,-0.27,-4.25,0.89,2.61
Cash from Financing Activity,10.74,0.00,1.67,-1.77
  └─ Proceeds from shares,10.74,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,1.70,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,-1.70
  └─ Interest paid fin,0.00,0.00,-0.03,-0.07
Net Cash Flow,10.43,-6.47,-4.78,0.04
  └─ Free Cash Flow,0.43,-2.84,-5.16,0.05
  └─ CFO/OP,69%,81%,6%,-38%
