Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,656,786,411,1213,1104,1409,1692,1447,2475,1935,2278,2418
  └─ Profit from operations,880,1238,1274,1482,1736,1799,2527,2310,2964,2924,3128,3470
  └─ Receivables,-33,21,-56,-130,-96,93,-112,-182,-185,-112,-166,-71
  └─ Inventory,-1,212,-189,6,-148,49,-348,-251,166,24,-61,-104
  └─ Payables,163,-206,20,271,199,11,406,295,329,-44,171,53
  └─ Loans Advances,42,0,-239,82,12,-25,0,0,0,0,0,0
  └─ Other WC items,-90,-71,0,0,0,0,0,0,0,0,0,0
  └─ Working capital changes,81,-44,-465,229,-33,127,-54,-138,309,-132,-56,-122
  └─ Direct taxes,-304,-409,-398,-498,-599,-517,-782,-725,-798,-857,-795,-930
  └─ Exceptional CF items,0,0,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,-435,-667,-357,-967,-772,-1643,-393,-2993,-1819,3912,-905,-1187
  └─ Fixed assets purchased,-127,-285,-369,-432,-414,-263,-260,-575,-724,-576,-332,-233
  └─ Fixed assets sold,164,2,22,15,3,6,9,14,133,319,72,102
  └─ Investments purchased,-302,0,0,-532,-341,-1458,0,0,-1376,0,-846,-1336
  └─ Investments sold,0,-232,90,0,0,0,127,222,0,211,0,0
  └─ Interest received,42,101,94,127,131,137,240,268,268,262,158,201
  └─ Dividends received,64,85,2,6,0,0,2,1,0,3,16,26
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,0,0,0,204,0,0
  └─ Acquisition of companies,0,0,0,0,0,0,0,0,0,0,-2,0
  └─ Inter corporate deposits,-252,-333,-224,-151,-155,-63,368,120,111,0,0,54
  └─ Other investing items,-25,-6,27,-0,3,-3,-878,-3042,-232,3489,30,-1
Cash from Financing Activity,-59,-304,-26,-221,-368,267,-866,1494,-705,-5648,-1844,-1132
  └─ Proceeds from shares,0,0,6,15,30,24,103,0,0,0,0,0
  └─ Proceeds from debentures,0,0,0,150,0,721,0,699,0,0,0,0
  └─ Redemption of debentures,0,0,0,0,0,-485,0,0,-721,0,-699,-0
  └─ Proceeds from borrowings,95,0,0,0,24,324,612,2317,1155,235,157,324
  └─ Repayment of borrowings,0,0,0,0,-121,0,0,0,0,-4646,-215,-204
  └─ Proceeds from deposits,0,0,0,0,0,0,724,6,0,0,100,0
  └─ Interest paid fin,-40,-44,-45,-60,-58,-83,-146,-233,-464,-373,-189,-133
  └─ Dividends paid,-32,-46,-177,-189,-197,-241,-1442,-1284,-681,-862,-997,-1011
  └─ Financial liabilities,0,0,0,0,0,-5,-6,-5,-4,-2,-4,-6
  └─ Other financing items,-82,-214,190,-136,-46,12,-712,-6,9,0,2,-100
Net Cash Flow,162,-185,27,26,-35,33,433,-52,-50,199,-472,99
  └─ Free Cash Flow,694,503,64,796,694,1152,1441,886,1884,1678,2017,2286
  └─ CFO/OP,112%,99%,64%,130%,101%,110%,115%,136%,190%,97%,98%,98%
