Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0,-284,-34,-1,116,130,161,1,9,-28,-9
  └─ Profit from operations,62.79,35.21,18.56,97.77,55.32,-6.70,23.54,9.60,5.36,4.69,-4.18
  └─ Receivables,-139.57,18.83,-5.88,1.37,-197.69,144.35,51.60,2.81,21.16,10.52,1.15
  └─ Inventory,-32.33,-337.59,1.73,-75.13,237.29,-12.20,162.08,37.87,1.63,-38.93,0.94
  └─ Payables,107.34,-2.96,-23.16,2.29,-2.11,4.84,-26.61,-32.72,-3.30,-4.61,6.07
  └─ Other WC items,3.57,3.86,-9.49,-18.93,46.81,3.09,-28.04,-1.47,0.29,10.01,1.65
  └─ Working capital changes,-60.99,-317.87,-36.80,-90.40,84.31,140.08,159.03,6.50,19.78,-23.01,9.81
  └─ Direct taxes,-1.59,-1.03,-15.29,-8.65,-23.31,-3.44,-21.29,-15.56,-16.23,-9.98,-14.86
Cash from Investing Activity,14,95,294,170,46,-52,-70,8,21,21,-22
  └─ Fixed assets purchased,-16,-21,-25,-50,-68,-7,-6,-0,-13,-49,-0
  └─ Fixed assets sold,2,0,0,0,1,14,4,0,7,4,21
  └─ Investments purchased,-863,-555,-2132,-120,-23,-15,-20,-60,-149,-120,-391
  └─ Investments sold,806,626,2363,217,170,72,36,30,98,165,52
  └─ Interest received,10,9,3,30,28,38,45,67,68,76,59
  └─ Dividends received,1,3,300,3,2,1,1,1,2,2,2
  └─ Acquisition of companies,-60,0,0,-17,-14,-11,0,0,0,0,0
  └─ Inter corporate deposits,52,-5,-245,103,-69,-184,-130,-29,15,-57,229
  └─ Other investing items,82,37,31,4,19,40,1,0,-6,-0,6
Cash from Financing Activity,-55,192,-263,-169,-131,-108,-94,2,-41,8,140
  └─ Proceeds from borrowings,182,315,943,289,354,130,84,140,238,234,380
  └─ Repayment of borrowings,-213,-76,-1146,-421,-454,-211,-158,-125,-268,-214,-221
  └─ Interest paid fin,-21,-45,-59,-38,-29,-26,-19,-11,-9,-10,-16
  └─ Dividends paid,-3,-2,-1,0,-1,0,0,-1,-1,-2,-2
  └─ Financial liabilities,0,0,0,0,-1,-1,-1,-1,-1,-1,0
  └─ Other financing items,-1,-0,-0,-0,-0,0,0,0,0,0,-1
Net Cash Flow,-41,3,-3,0,31,-29,-2,11,-11,-0,108
  └─ Free Cash Flow,-14,-305,-58,-51,50,137,160,1,2,-73,11
  └─ CFO/OP,-14%,600%,174%,9%,294%,-979%,746%,2300%,621%,-705%,-46%
