Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,4,23,8,-2,-5,20,11,-14,2,
  └─ Profit from operations,6.62,5.75,4.26,4.61,6.08,7.43,3.95,2.96,2.63,
  └─ Receivables,-2.28,15.38,1.26,-5.22,-4.77,1.09,4.01,-11.16,9.28,
  └─ Inventory,-2.27,1.54,2.91,-4.10,-1.28,-0.43,3.56,-6.81,2.05,
  └─ Payables,2.88,0.85,0.27,0.73,-1.12,5.59,2.71,10.07,-12.98,
  └─ Loans Advances,0.00,0.00,0.00,1.25,-2.49,5.22,-2.40,-8.22,2.06,
  └─ Other WC items,-0.01,0.00,0.00,0.68,-1.22,2.15,0.06,-0.61,-0.25,
  └─ Working capital changes,-1.68,17.77,4.44,-6.66,-10.88,13.63,7.94,-16.73,0.16,
  └─ Direct taxes,-0.68,-0.99,-0.29,-0.35,-0.64,-1.42,-0.46,-0.58,-1.02,
Cash from Investing Activity,-2,-2,-1,-0,-2,-1,-0,0,6,
  └─ Fixed assets purchased,-2.25,-2.40,-1.42,-1.02,-2.35,-0.99,-0.22,-0.20,-1.13,
  └─ Fixed assets sold,0.00,0.36,0.05,0.67,0.40,0.02,0.02,0.09,7.14,
  └─ Interest received,0.02,0.03,0.03,0.16,0.16,0.16,0.07,0.36,0.49,
  └─ Other investing items,-0.10,-0.08,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
Cash from Financing Activity,-4,-20,-7,3,7,-18,-12,14,-7,
  └─ Proceeds from shares,3.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Proceeds from borrowings,0.00,0.00,-4.78,4.50,9.27,0.00,0.00,14.75,1.68,
  └─ Repayment of borrowings,-3.71,-16.34,0.00,0.00,0.00,-16.43,-11.16,0.00,-10.39,
  └─ Interest paid fin,-3.20,-3.14,-1.86,-1.81,-2.11,-1.75,-0.78,-0.67,-1.19,
  └─ Dividends paid,-0.43,-0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,-0.48,-0.02,0.00,
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,
Net Cash Flow,-2,0,0,0,-0,1,-1,-0,1,
  └─ Free Cash Flow,2,20,7,-3,-7,19,11,-14,8,
  └─ CFO/OP,74%,409%,206%,-44%,-79%,291%,336%,-470%,113%,
