Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,2358.16,-0.24,1.42,0.35,-2.08,-0.23,-0.21,-0.21
  └─ Profit from operations,984.53,-0.32,0.05,0.17,0.16,-0.23,-0.07,-0.25
  └─ Receivables,855.41,0.85,-0.17,-0.02,0.07,0.12,-0.28,0.09
  └─ Inventory,561.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Payables,-781.66,0.00,0.00,0.11,0.03,-0.03,0.00,-0.06
  └─ Operating borrowings,0.00,-1.00,1.00,0.00,-2.19,-0.09,0.20,0.00
  └─ Other WC items,576.28,0.23,0.49,0.15,-0.12,-0.01,-0.03,0.01
  └─ Working capital changes,1211.09,0.08,1.32,0.25,-2.21,-0.01,-0.11,0.04
  └─ Direct taxes,0.00,-0.01,0.00,-0.06,-0.02,0.00,-0.02,0.00
  └─ Other operating items,162.54,0.00,0.05,0.00,0.00,0.01,0.00,0.00
Cash from Investing Activity,-1305.77,-0.25,-1.56,-0.97,0.21,0.25,0.21,0.19
  └─ Fixed assets purchased,-649.17,0.00,-0.23,-1.52,0.00,0.00,0.00,0.00
  └─ Fixed assets sold,690.06,0.00,0.00,0.00,0.00,0.02,0.00,0.01
  └─ Investments purchased,-8.15,-0.50,-1.50,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.02,0.00,0.00,0.50,0.00,0.00,0.00,0.00
  └─ Interest received,25.92,0.21,0.18,0.00,0.21,0.23,0.21,0.18
  └─ Other investing items,-1364.45,0.04,0.00,0.06,0.00,0.00,0.00,0.00
Cash from Financing Activity,-1019.44,-0.07,-0.04,0.62,1.87,-0.01,0.00,0.00
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,3.28,0.00,0.00,0.00
  └─ Proceeds from borrowings,433.24,0.00,0.03,0.70,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,-1056.44,-0.07,-0.07,-0.08,-1.40,-0.01,0.00,0.00
  └─ Interest paid fin,-319.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Dividends paid,-77.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,32.95,-0.56,-0.18,0.00,0.01,0.00,0.01,-0.02
  └─ Free Cash Flow,2399.05,-0.24,1.19,-1.17,-2.08,-0.21,-0.21,-0.20
  └─ CFO/OP,301%,329%,-430%,141%,-572%,9%,79%,70%
