Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,4,-7,2,-3,-2,-0,-1,-11,-11,-12
  └─ Profit from operations,0.96,1.72,2.18,2.81,4.39,4.92,7.16,9.77,12.40,20.23
  └─ Receivables,0.20,-0.89,0.65,-2.88,3.31,0.82,-6.71,-20.06,-8.60,-34.29
  └─ Inventory,-0.02,-4.12,-3.41,-6.03,-4.42,-1.63,-0.95,-2.15,-2.62,0.11
  └─ Payables,-0.08,2.27,0.90,4.87,-7.16,1.08,0.61,3.05,-4.61,3.69
  └─ Loans Advances,-1.07,-1.44,1.06,-1.64,0.72,-2.37,0.20,0.95,-6.08,-0.41
  └─ Other WC items,4.52,-4.44,0.58,0.41,1.68,-1.49,-0.06,0.91,0.58,1.67
  └─ Working capital changes,3.56,-8.62,-0.22,-5.27,-5.87,-3.59,-6.91,-17.31,-21.33,-29.23
  └─ Direct taxes,-0.18,-0.17,-0.40,-0.64,-0.44,-1.36,-1.48,-3.37,-1.84,-2.91
Cash from Investing Activity,-0,-0,-0,-0,-0,-0,-0,-7,7,-1
  └─ Fixed assets purchased,-0.07,-0.01,-0.03,-0.01,-0.01,-0.40,-0.26,-0.20,-0.46,-1.70
  └─ Fixed assets sold,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,7.05,0.01
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,-0.12,-0.28,-6.75,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,0.10,0.26,0.27,0.55,0.27
Cash from Financing Activity,2,0,-1,3,2,1,3,20,4,17
  └─ Proceeds from shares,2.57,0.00,0.00,0.00,3.64,0.19,2.94,24.72,0.00,3.84
  └─ Proceeds from borrowings,0.65,0.59,1.53,2.27,0.46,1.00,0.86,0.00,4.30,4.52
  └─ Repayment of borrowings,0.00,-0.01,-2.55,-0.67,-0.93,-0.90,-0.33,-4.68,0.00,0.00
  └─ Interest paid fin,-0.29,-0.17,-0.28,-0.47,-0.80,0.00,0.00,0.00,-0.31,-0.66
  └─ Dividends paid,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,-0.68,0.00
  └─ Other financing items,-0.67,0.00,0.00,1.62,0.00,0.52,-0.31,-0.40,0.20,9.45
Net Cash Flow,7,-7,0,-0,0,0,2,2,-0,4
  └─ Free Cash Flow,4,-7,2,-3,-2,-0,-1,-11,-4,-14
  └─ CFO/OP,481%,-399%,87%,-85%,-35%,27%,4%,-77%,-72%,-47%
