Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity,-33,-61,-174,-104,66,40,291,154,463,321,839,311
  └─ Profit from operations,19,-50,-166,-71,-68,32,52,112,438,590,942,879
  └─ Receivables,-103,-14,41,100,78,29,140,112,94,-176,30,-235
  └─ Inventory,85,11,1,68,-68,-8,-83,-121,-59,-63,-128,-299
  └─ Payables,27,31,-44,-142,148,59,43,35,42,112,-19,-87
  └─ Loans Advances,-61,-41,-8,0,0,0,0,0,0,-137,13,56
  └─ Operating borrowings,1,0,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,0,0,0,-60,-26,-72,141,16,-49,0,0,0
  └─ Working capital changes,-51,-13,-9,-33,132,9,241,42,28,-264,-105,-564
  └─ Direct taxes,-1,1,1,-0,1,-1,-2,-0,-3,-5,2,-4
Cash from Investing Activity,19,32,4,26,-12,7,-37,-40,-124,-119,-398,-352
  └─ Fixed assets purchased,-12,-7,-15,0,-32,0,-37,-42,-127,-92,-381,-358
  └─ Fixed assets sold,1,1,0,3,0,8,0,1,0,0,2,4
  └─ Investments purchased,0,0,-0,-0,-1,0,0,0,0,0,-20,-24
  └─ Investments sold,0,0,0,0,10,0,0,0,0,0,20,25
  └─ Interest received,16,21,15,18,3,8,6,2,1,4,7,10
  └─ Dividends received,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,15,18,4,5,7,-9,-6,0,2,-31,-25,-8
Cash from Financing Activity,7,43,158,78,-48,-48,-250,-100,-351,-192,-416,88
  └─ Proceeds from shares,0,-0,0,0,0,0,36,0,0,0,0,0
  └─ Redemption of debentures,0,0,0,0,0,0,0,0,0,0,-87,0
  └─ Proceeds from borrowings,0,0,0,0,0,136,28,28,0,0,590,267
  └─ Repayment of borrowings,0,0,0,0,0,0,-46,-7,-249,-333,-894,-180
  └─ Interest paid fin,-259,-355,-297,-44,-99,-171,-106,-67,-101,-85,-94,-61
  └─ Dividends paid,0,-0,-0,0,0,0,0,0,0,0,0,0
  └─ Financial liabilities,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0
  └─ Share application money,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Other financing items,265,398,455,123,51,-12,-162,-54,0,226,69,63
Net Cash Flow,-8,14,-11,0,5,-0,4,15,-12,10,24,47
  └─ Free Cash Flow,-45,-68,-189,-101,34,48,254,113,336,229,459,-43
  └─ CFO/OP,-124%,201%,110%,92%,-69%,174%,816%,160%,223%,99%,90%,36%
