Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,17.20,-38.81,63.13,18.60,70.58,12.67,-0.10,-3.44,-3.19,-16.74
  └─ Profit from operations,15.77,32.22,17.98,0.13,-7.16,-0.82,-12.75,-4.60,-0.89,-1.07
  └─ Receivables,42.58,-76.61,85.76,11.17,62.23,7.84,9.35,2.65,-1.99,-14.41
  └─ Inventory,-8.05,1.00,-12.23,23.27,21.85,7.89,3.34,1.15,0.00,-1.93
  └─ Payables,-26.08,11.65,-16.82,-19.48,-5.41,3.30,-0.49,-3.29,0.00,0.38
  └─ Other WC items,-3.61,-4.01,-4.09,4.98,-0.87,-5.25,0.71,0.82,-0.15,1.62
  └─ Working capital changes,4.85,-67.96,52.62,19.94,77.80,13.78,12.91,1.33,-2.14,-14.34
  └─ Direct taxes,-3.42,-2.98,-3.10,-0.51,-0.06,-0.29,-0.27,-0.17,-0.15,-1.33
  └─ Other operating items,0.00,-0.09,-4.35,-0.96,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-21.61,11.93,-2.11,-11.88,-0.26,3.73,21.51,5.67,2.00,9.09
  └─ Fixed assets purchased,-2.85,-7.56,-0.49,-0.49,-0.04,-0.29,-0.04,-0.05,-0.02,-1.56
  └─ Fixed assets sold,0.05,0.01,0.10,0.08,0.07,0.11,9.15,20.23,0.05,0.00
  └─ Investments purchased,0.00,-0.48,-0.29,-1.10,-2.14,0.00,0.00,-21.51,-0.20,0.00
  └─ Investments sold,1.10,0.00,0.00,0.00,0.00,3.58,2.19,0.00,0.00,8.00
  └─ Dividends received,0.01,0.01,0.05,0.04,0.00,0.03,2.71,0.35,4.65,0.11
  └─ Other investing items,-19.91,19.96,-1.49,-10.41,1.84,0.30,7.50,6.65,-2.48,2.54
Cash from Financing Activity,-0.75,28.14,-62.77,3.72,-80.48,-16.99,-20.26,-2.27,-0.26,7.52
  └─ Proceeds from shares,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,14.94,0.00,0.00,0.00,0.00,0.00,7.77
  └─ Repayment of borrowings,0.00,0.00,-47.79,0.00,-71.54,-11.38,-19.49,-2.04,0.00,0.00
  └─ Interest paid fin,-5.42,-15.38,-13.76,-10.84,-8.94,-5.61,-0.77,-0.24,-0.26,-0.25
  └─ Dividends paid,-1.01,-1.01,-1.01,-0.32,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,4.52,44.53,-0.21,-0.06,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-5.16,1.27,-1.75,10.44,-10.16,-0.59,1.14,-0.04,-1.45,-0.13
  └─ Free Cash Flow,14.40,-46.36,62.74,18.19,70.61,12.49,9.01,16.74,-3.16,-18.30
  └─ CFO/OP,115%,-131%,478%,-554%,-834%,-581%,-1%,65%,158%,380%
