Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Cash from Operating Activity,0.69,0.54,1.18,0.40,1.30
  └─ Profit from operations,0.66,0.68,1.36,0.67,0.62
  └─ Receivables,0.00,0.30,-0.37,-0.13,0.12
  └─ Inventory,0.00,0.34,-0.03,-0.13,0.48
  └─ Payables,0.08,-0.56,0.16,0.07,-0.07
  └─ Loans Advances,-0.03,-0.16,0.10,0.00,0.00
  └─ Other WC items,0.00,0.00,0.00,-0.08,0.14
  └─ Working capital changes,0.05,-0.08,-0.15,-0.27,0.68
  └─ Direct taxes,-0.02,-0.05,-0.04,0.00,0.00
Cash from Investing Activity,0.02,0.13,0.09,0.04,-0.40
  └─ Fixed assets purchased,-0.07,-0.14,-0.07,-0.10,-0.23
  └─ Fixed assets sold,0.07,0.01,0.10,0.03,0.13
  └─ Investments purchased,-0.05,0.00,0.00,0.00,-0.37
  └─ Interest received,0.03,0.02,0.00,0.01,0.01
  └─ Dividends received,0.00,0.00,0.00,0.01,0.01
  └─ Other investing items,0.04,0.25,0.05,0.09,0.05
Cash from Financing Activity,-0.67,-0.65,-1.21,-0.53,-0.68
  └─ Proceeds from borrowings,-0.00,-0.11,1.15,-0.00,-0.00
  └─ Repayment of borrowings,-0.28,-0.23,-2.18,-0.41,-0.65
  └─ Interest paid fin,-0.39,-0.31,-0.18,-0.12,-0.03
Net Cash Flow,0.04,0.02,0.05,-0.09,0.22
  └─ Free Cash Flow,0.69,0.41,1.21,0.33,1.20
  └─ CFO/OP,108%,92%,91%,62%,265%
