Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,103,99,164,233,346,360,519
  └─ Profit from operations,128,97,195,281,373,491,622
  └─ Receivables,-10,-6,-21,-31,-29,-44,-54
  └─ Inventory,-8,6,-5,-2,-15,-26,-14
  └─ Payables,15,11,17,13,36,27,0
  └─ Other WC items,-6,-1,-6,8,13,-51,20
  └─ Working capital changes,-9,10,-15,-13,5,-94,-48
  └─ Direct taxes,-16,-7,-16,-35,-32,-37,-55
Cash from Investing Activity,-85,-46,-155,-509,-914,-750,-308
  └─ Fixed assets purchased,-202,-127,-71,-158,-232,-321,-461
  └─ Fixed assets sold,0,93,1,0,4,1,1
  └─ Investments purchased,0,0,0,-29,-412,0,0
  └─ Investments sold,124,0,0,0,0,224,126
  └─ Interest received,0,1,1,2,5,3,5
  └─ Other investing items,-8,-13,-87,-325,-278,-657,20
Cash from Financing Activity,-73,-37,35,303,553,382,-220
  └─ Proceeds from shares,0,0,0,301,637,280,11
  └─ Proceeds from debentures,0,0,20,0,0,0,0
  └─ Proceeds from borrowings,11,37,91,173,245,62,0
  └─ Repayment of borrowings,-7,-17,-18,-78,-216,-203,-90
  └─ Interest paid fin,-32,-19,-21,-29,-32,-32,-8
  └─ Dividends paid,-0,-0,-0,-0,-1,-1,-1
  └─ Financial liabilities,-45,-38,-51,-63,-81,-99,-133
  └─ Other financing items,0,0,15,0,0,375,0
Net Cash Flow,-56,17,44,27,-15,-8,-10
  └─ Free Cash Flow,-98,66,95,76,118,40,59
  └─ CFO/OP,97%,126%,97%,98%,103%,86%,101%
