Metric,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2013,Mar 2014,Mar 2015
Cash from Operating Activity,-0.50,0.84,-1.79,-0.30,0.07,,-0.90,4.34
  └─ Profit from operations,0.06,0.20,0.11,0.41,0.16,,0.37,0.49
  └─ Receivables,0.81,-0.38,1.37,-2.25,-2.58,,0.52,-1.13
  └─ Inventory,-0.35,0.57,-1.74,0.00,0.00,,0.08,0.18
  └─ Payables,-0.93,-0.38,-0.57,0.71,1.91,,0.02,0.00
  └─ Loans Advances,-0.02,1.22,-0.95,0.86,0.61,,-0.80,2.59
  └─ Other WC items,0.00,0.00,0.00,0.00,0.00,,-1.04,2.30
  └─ Working capital changes,-0.49,1.03,-1.89,-0.68,-0.06,,-1.22,3.94
  └─ Direct taxes,-0.07,-0.39,-0.01,-0.03,-0.03,,-0.03,-0.07
  └─ Other operating items,0.00,0.00,0.00,0.00,0.00,,-0.02,-0.02
Cash from Investing Activity,0.76,-0.78,1.90,-0.22,0.53,,0.74,-30.74
  └─ Fixed assets purchased,-2.46,-2.05,-2.85,-0.14,-0.18,,-0.48,-0.24
  └─ Fixed assets sold,2.25,1.97,2.94,0.08,0.98,,0.08,0.01
  └─ Investments purchased,-0.54,-0.85,0.00,-0.22,-0.27,,-0.10,-30.75
  └─ Investments sold,1.51,0.15,1.81,0.06,0.00,,0.65,0.20
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,,0.12,0.04
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,,0.47,0.00
Cash from Financing Activity,0.02,0.04,0.03,0.01,0.00,,0.91,25.25
  └─ Interest paid fin,0.00,0.04,0.03,0.01,0.00,,-0.07,-0.08
  └─ Dividends paid,0.02,0.00,0.00,0.00,0.00,,0.00,0.00
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,,0.98,25.33
Net Cash Flow,0.28,0.10,0.14,-0.51,0.60,,0.75,-1.15
  └─ Free Cash Flow,-0.71,0.76,-1.70,-0.36,0.87,,-1.30,4.11
  └─ CFO/OP,-33%,-946%,168%,-68%,-22%,,-544%,1050%
