Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,88,-22,73,147,94,77,178,110,86,170,189,148
  └─ Profit from operations,6,-11,75,126,153,98,155,154,76,129,135,180
  └─ Receivables,88,42,-33,28,5,32,4,-118,72,54,27,-22
  └─ Inventory,-26,49,-23,-55,-21,-154,147,-81,-26,-7,16,-111
  └─ Payables,-40,-102,56,48,-42,102,-128,155,-33,-2,14,92
  └─ Loans Advances,135,0,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,-75,0,-0,0,0,1,1,1,0,-1,-0,0
  └─ Working capital changes,82,-11,-0,22,-58,-19,24,-42,12,44,57,-41
  └─ Direct taxes,0,-1,-2,-0,-1,-2,-0,-2,-3,-3,-3,10
Cash from Investing Activity,-127,84,1,-19,14,-0,-1,-62,-19,-50,-34,-58
  └─ Fixed assets purchased,-123,63,-0,-0,-2,-3,-4,-26,-54,-46,-32,-59
  └─ Fixed assets sold,0,0,0,1,0,3,0,0,0,0,0,0
  └─ Investments purchased,-27,20,0,0,0,0,0,0,0,0,0,0
  └─ Investments sold,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Interest received,5,2,1,1,1,2,2,1,2,2,2,2
  └─ Other investing items,18,0,0,-20,15,-3,1,-38,33,-6,-4,-0
Cash from Financing Activity,56,-78,-61,-122,-108,-79,-177,-11,-104,-106,-178,-90
  └─ Proceeds from borrowings,390,21,7,0,0,13,0,75,0,8,0,65
  └─ Repayment of borrowings,-72,-178,-11,-33,-43,-28,-117,-44,-56,-69,-92,-18
  └─ Interest paid fin,-109,-42,-52,-83,-65,-64,-60,-42,-48,-45,-85,-57
  └─ Financial liabilities,0,0,0,0,0,0,0,0,0,0,-0,-3
  └─ Other financing items,-153,121,-5,-6,0,0,0,0,0,0,-0,-77
Net Cash Flow,17,-17,13,6,0,-2,-0,37,-37,15,-22,0
  └─ Free Cash Flow,-35,40,73,148,92,78,174,85,32,125,157,89
  └─ CFO/OP,1886%,200%,100%,126%,73%,97%,125%,73%,138%,138%,144%,78%
