Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,6,25,22,27,-10,8,22
  └─ Profit from operations,13.31,13.26,36.84,23.09,29.22,20.73,38.32
  └─ Receivables,10.45,-1.91,-8.33,-4.16,-2.37,-4.31,-23.42
  └─ Inventory,8.25,1.85,-12.70,-3.23,-5.77,6.43,-9.58
  └─ Payables,-8.75,1.83,4.67,4.22,1.51,1.11,-18.98
  └─ Loans Advances,-6.62,38.42,-0.08,8.27,-15.72,-4.91,0.00
  └─ Other WC items,-11.01,-28.86,1.78,0.76,-12.95,-3.90,35.55
  └─ Working capital changes,-7.67,11.33,-14.66,5.86,-35.29,-5.58,-16.43
  └─ Direct taxes,0.00,0.00,-0.17,-2.09,-3.85,-7.51,0.00
Cash from Investing Activity,0,-20,-8,-32,-3,-25,-19
  └─ Fixed assets purchased,-0.69,-1.81,-17.60,-32.25,-10.36,-10.87,-26.86
  └─ Fixed assets sold,0.04,0.02,0.00,5.25,1.06,1.15,2.85
  └─ Interest received,0.33,0.43,0.87,0.57,0.31,0.30,4.64
  └─ Invest in subsidiaries,0.00,-7.00,-0.15,-0.08,0.00,-9.00,0.00
  └─ Other investing items,0.32,-11.67,8.50,-5.95,5.76,-6.10,0.00
Cash from Financing Activity,-6,-1,-8,5,18,7,3
  └─ Proceeds from shares,1.69,5.00,-0.00,-0.00,4.59,-0.00,-0.00
  └─ Proceeds from borrowings,-0.00,3.69,15.62,10.28,11.65,13.72,-0.00
  └─ Repayment of borrowings,-2.07,-5.15,-18.03,-1.99,-0.32,-1.10,-3.36
  └─ Interest paid fin,-5.59,-5.03,-5.28,-3.32,-3.50,-5.72,-5.01
  └─ Dividends paid,-0.00,-0.00,-0.00,-0.00,-0.31,-0.00,-0.00
  └─ Other financing items,-0.00,-0.00,-0.00,-0.00,5.52,-0.00,11.52
Net Cash Flow,-0,3,6,-1,4,-10,6
  └─ Free Cash Flow,5,23,4,-0,-19,-2,-2
  └─ CFO/OP,80%,270%,119%,170%,-24%,83%,127%
