Metric,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015
Cash from Operating Activity,4.48,8.73,8.25,9.90,11.86,14.63,11.68,11.08,12.38
  └─ Profit from operations,13.68,15.61,12.38,10.79,15.81,14.21,13.33,12.72,12.98
  └─ Receivables,-1.79,0.60,-0.78,1.24,-0.11,-0.14,-0.63,0.31,0.26
  └─ Inventory,-0.50,0.02,0.19,-0.09,0.00,0.03,0.11,0.35,0.30
  └─ Payables,0.23,-0.45,0.14,1.55,0.06,0.27,-0.10,-0.18,-0.04
  └─ Loans Advances,0.00,0.00,0.00,0.00,-0.37,0.00,-0.01,0.00,0.00
  └─ Other WC items,0.00,0.00,0.00,0.00,0.38,3.15,0.31,0.31,1.07
  └─ Working capital changes,-2.06,0.17,-0.45,2.70,-0.04,3.31,-0.32,0.79,1.59
  └─ Interest paid,-1.95,-2.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Direct taxes,-2.04,-3.42,-2.75,-2.25,-3.91,-2.89,-1.33,-2.43,-2.19
  └─ Exceptional CF items,-3.15,-0.68,-0.93,-1.34,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-25.64,-6.95,5.38,-2.00,-10.19,-7.54,-13.70,-3.94,-3.24
  └─ Fixed assets purchased,-25.02,-7.33,-2.06,-1.74,-8.05,-9.17,-13.50,-6.94,-1.03
  └─ Fixed assets sold,0.15,0.08,7.40,0.09,0.24,7.00,0.07,0.18,0.07
  └─ Capital WIP,-0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,0.00,-0.01,0.00,-0.40,-0.10,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00
  └─ Interest received,0.06,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00
  └─ Dividends received,0.01,0.00,0.00,0.01,0.08,0.35,0.30,0.38,0.36
  └─ Other investing items,-0.57,0.00,0.00,0.00,-2.36,-5.71,-0.57,2.35,-2.64
Cash from Financing Activity,18.67,-1.86,-13.58,-7.75,1.31,-2.50,-4.88,-7.09,-8.33
  └─ Proceeds from shares,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,19.49,0.00,5.31,3.14,4.50,2.40,0.83,0.00,0.00
  └─ Repayment of borrowings,0.00,-0.47,-13.74,-7.66,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,0.00,0.00,-3.75,-2.54,-2.36,-3.24,-3.76,-3.61,-3.15
  └─ Dividends paid,-1.02,-1.39,-1.40,-0.69,-0.83,-1.67,-1.66,-1.66,-1.66
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,-0.29,-1.82,-3.52
Net Cash Flow,-2.49,-0.08,0.05,0.15,2.98,4.60,-6.90,0.05,0.81
  └─ Free Cash Flow,-20.66,1.75,13.59,8.25,4.05,12.46,-1.75,4.32,11.42
  └─ CFO/OP,59%,86%,106%,129%,116%,148%,114%,120%,127%
