Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1.40,-1.63,0.17,0.75,-2.77,-2.51,0.12
  └─ Profit from operations,-1.48,-0.30,1.06,0.26,-1.64,-1.41,0.65
  └─ Receivables,-0.52,-0.58,-0.72,0.98,0.55,-0.02,-0.03
  └─ Payables,-0.19,0.00,0.03,-0.05,0.27,0.01,0.04
  └─ Loans Advances,-0.08,0.10,-0.20,-0.09,-1.35,0.66,0.20
  └─ Other WC items,0.84,-0.85,-0.01,-0.39,-0.56,-1.75,-0.73
  └─ Working capital changes,0.06,-1.33,-0.90,0.45,-1.09,-1.10,-0.52
  └─ Direct taxes,0.02,0.00,0.00,0.04,-0.04,0.00,0.00
Cash from Investing Activity,-0.09,0.39,-0.05,0.13,-1.83,0.87,-0.15
  └─ Fixed assets purchased,-0.01,0.00,0.00,-0.01,-0.18,-0.01,-0.01
  └─ Investments purchased,-0.10,0.00,-0.06,0.00,-1.67,0.00,-0.16
  └─ Investments sold,0.00,0.38,0.00,0.14,0.00,0.47,0.00
  └─ Interest received,0.02,0.02,0.01,0.00,0.02,0.07,0.02
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,0.34,0.00
Cash from Financing Activity,2.77,0.63,-0.49,-0.10,5.04,1.08,1.85
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,4.74,0.46,0.00
  └─ Proceeds from borrowings,0.00,0.64,0.15,0.05,0.32,0.63,0.55
  └─ Repayment of borrowings,-0.07,0.00,-0.64,-0.15,0.00,0.00,-0.16
  └─ Interest paid fin,0.00,0.00,0.00,0.00,-0.02,-0.01,-0.02
  └─ Other financing items,2.84,0.00,0.00,0.00,0.00,0.00,1.48
Net Cash Flow,1.28,-0.61,-0.37,0.78,0.44,-0.56,1.82
  └─ Free Cash Flow,-1.41,-1.63,0.17,0.74,-2.95,-2.52,0.11
  └─ CFO/OP,81%,509%,42%,-229%,157%,-1793%,24%
