Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,841,539,544,563,643,508,620,900,-120,70,235,435
  └─ Profit from operations,645,776,685,943,1143,918,405,730,636,733,849,807
  └─ Receivables,-5,-216,-173,-233,3,128,-16,122,-161,-919,-559,-87
  └─ Inventory,-15,-78,-63,-57,-224,-61,-43,201,-492,59,-248,-534
  └─ Payables,138,68,43,65,73,-46,75,17,84,226,196,325
  └─ Loans Advances,118,0,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,101,148,194,99,38,-240,281,-40,-47,109,188,138
  └─ Working capital changes,338,-78,2,-127,-110,-220,298,299,-616,-524,-422,-158
  └─ Direct taxes,-142,-160,-144,-253,-390,-190,-82,-130,-140,-139,-192,-214
Cash from Investing Activity,-329,-245,-234,-197,-430,-402,-152,-160,-121,-148,-239,-409
  └─ Fixed assets purchased,-407,-244,-236,-202,-438,-404,-201,-174,-156,-192,-258,-512
  └─ Fixed assets sold,1,1,1,0,1,1,51,1,2,1,0,79
  └─ Investments purchased,0,0,-0,-0,-0,0,-6,-3,0,-0,0,0
  └─ Investments sold,0,0,0,0,0,0,0,1,0,0,0,0
  └─ Interest received,8,2,3,2,7,2,5,15,34,44,17,22
  └─ Other investing items,69,-4,-1,2,-1,-1,-1,-1,-0,-1,1,1
Cash from Financing Activity,-572,-297,-301,-364,-196,-95,-88,-287,-292,-122,217,92
  └─ Proceeds from borrowings,121,25,130,75,0,149,250,0,0,77,497,600
  └─ Repayment of borrowings,-517,-211,-342,-357,-101,-138,-235,-250,0,0,0,0
  └─ Interest paid fin,-72,-79,-58,-51,-31,-27,-28,-18,-5,0,-6,-55
  └─ Dividends paid,-30,-26,-24,-25,-53,-66,-66,-13,-278,-199,-265,-249
  └─ Financial liabilities,0,0,0,0,0,0,-9,-5,-10,-7,-10,-205
  └─ Other financing items,-74,-5,-6,-6,-11,-14,0,0,0,6,0,0
Net Cash Flow,-60,-3,9,3,17,10,380,453,-533,-201,213,117
  └─ Free Cash Flow,434,296,309,362,206,104,471,727,-274,-121,-23,2
  └─ CFO/OP,158%,100%,107%,90%,91%,80%,184%,148%,3%,30%,51%,81%
