Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,4594,5868,7288,-4140,-1659,16620,15075,7038,-12685,-10719,-17170,-17810
  └─ Profit from operations,5217,6558,7434,10456,14283,14623,19300,21408,25165,28266,28268,33956
  └─ Receivables,-345,-437,-29,-758,-1270,935,-4,-1074,-455,-1087,-1221,-1587
  └─ Inventory,-533,351,-83,-751,-354,260,555,-3341,-1598,-2434,-1153,249
  └─ Payables,561,348,1066,856,1513,1168,4385,4830,3009,5927,361,4637
  └─ Loans Advances,0,0,0,-11295,-11644,2719,-2238,-7100,-27972,-31036,-31230,-43435
  └─ Other WC items,0,223,-135,-948,-2314,-1346,-5079,-4719,-8738,-7746,-9644,-9130
  └─ Working capital changes,-317,484,819,-12897,-14068,3737,-2381,-11405,-35755,-36376,-42887,-49265
  └─ Direct taxes,-307,-1174,-965,-1700,-1874,-1740,-1844,-2966,-2095,-2609,-2551,-2500
Cash from Investing Activity,-2359,-4515,-3509,1546,-2212,-11364,-7146,-1053,-13712,-23114,-23313,-17803
  └─ Fixed assets purchased,-3299,-2774,-1840,-3289,-4179,-5077,-3649,-8588,-12036,-19485,-17181,-15626
  └─ Fixed assets sold,20,26,47,243,170,95,98,83,111,163,662,306
  └─ Investments purchased,0,-2987,-4064,-3984,-2597,-9617,-12930,-6678,-7676,-11504,-16640,-6573
  └─ Investments sold,1035,2903,2160,6372,4576,2879,8991,10210,6963,7534,19431,4140
  └─ Interest received,59,111,167,123,179,124,111,191,312,252,357,266
  └─ Dividends received,29,20,45,163,239,230,85,148,197,103,207,356
  └─ Invest in subsidiaries,-21,-13,0,0,0,0,0,0,0,0,0,-53
  └─ Investment in group cos,-33,-4,-1,-138,-95,-0,-18,-35,-859,-123,-396,-425
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,0,0,3,639,320,789
  └─ Acquisition of companies,0,0,0,0,-35,0,0,-42,-19,0,-10113,0
  └─ Inter corporate deposits,0,30,-14,16,-32,0,0,0,0,0,0,356
  └─ Other investing items,-149,-1828,-9,2039,-439,2,164,3659,-709,-692,39,-1338
Cash from Financing Activity,-2278,-1365,-3799,3449,4158,-3418,-8003,-6733,26469,33908,42978,33523
  └─ Proceeds from shares,69,9,9,86,9,9,23,28,35,3063,3134,126
  └─ Proceeds from borrowings,2843,2866,3670,25959,31166,18768,15895,16907,45559,53367,68871,69389
  └─ Repayment of borrowings,-4162,-3160,-6430,-9981,-24635,-20530,-21523,-21014,-16587,-19140,-23763,-30469
  └─ Corporate loans,0,0,0,0,0,0,0,0,0,0,0,98
  └─ Proceeds from deposits,0,0,0,0,0,0,71,61,29,0,0,0
  └─ Interest paid fin,-690,-758,-679,-1350,-1917,-2180,-1831,-1323,-1194,-1858,-3016,-3655
  └─ Dividends paid,-290,0,-369,-575,-635,-713,-434,-1066,-1151,-1126,-1584,-1671
  └─ Financial liabilities,0,0,0,0,0,-278,-301,-353,-320,-417,-630,-910
  └─ Other financing items,-48,-321,0,-10690,170,1507,96,26,98,18,-34,615
Net Cash Flow,-42,-11,-20,856,287,1838,-75,-748,72,75,2495,-2090
  └─ Free Cash Flow,1315,3120,5495,-7186,-5667,11638,11525,-1467,-24610,-30042,-33688,-33130
  └─ CFO/OP,95%,119%,112%,-21%,1%,177%,91%,49%,-49%,-30%,-52%,-42%
