Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,2.56,8.70,2.60,1.11,3.46,-0.83,-5.24
  └─ Profit from operations,2.99,4.32,5.71,2.94,2.13,1.81,0.78
  └─ Receivables,1.39,0.02,-1.43,1.21,-1.14,0.83,-2.66
  └─ Inventory,-0.40,0.19,-1.60,-0.73,2.32,-1.83,-2.66
  └─ Payables,-0.92,5.01,0.30,-2.09,0.95,-1.60,5.27
  └─ Loans Advances,0.00,0.00,0.00,0.00,0.04,0.01,0.00
  └─ Other WC items,0.21,0.11,0.47,0.27,-0.43,0.54,-4.79
  └─ Working capital changes,0.28,5.33,-2.25,-1.34,1.74,-2.06,-4.84
  └─ Direct taxes,-0.71,-0.95,-0.86,-0.49,-0.41,-0.58,-1.19
Cash from Investing Activity,-2.55,-5.10,-8.50,-0.22,0.71,1.64,3.24
  └─ Fixed assets purchased,-2.29,-3.01,-3.48,-0.48,-0.82,-0.06,-0.57
  └─ Fixed assets sold,0.00,0.03,0.00,0.00,0.00,1.81,7.44
  └─ Interest received,0.17,0.19,0.40,0.49,0.53,0.65,0.76
  └─ Invest in subsidiaries,0.00,-0.02,-0.04,0.00,0.00,0.00,0.00
  └─ Investment in group cos,0.00,0.00,0.00,0.00,-0.72,0.00,0.00
  └─ Other investing items,-0.42,-2.29,-5.38,-0.23,1.73,-0.77,-4.38
Cash from Financing Activity,-0.82,-1.33,3.75,-1.89,-4.15,1.75,0.22
  └─ Proceeds from borrowings,0.12,0.00,0.07,0.00,0.00,2.48,1.19
  └─ Repayment of borrowings,-0.02,-0.63,-0.37,-0.87,-3.15,0.00,-0.04
  └─ Interest paid fin,-0.45,-0.33,-0.43,-0.46,-0.52,-0.25,-0.37
  └─ Dividends paid,-0.46,-0.38,-0.48,-0.56,-0.48,-0.48,-0.55
  └─ Other financing items,0.00,0.00,4.96,0.00,0.00,0.00,0.00
Net Cash Flow,-0.81,2.27,-2.16,-1.00,0.02,2.56,-1.78
  └─ Free Cash Flow,0.27,5.72,-0.88,0.63,2.64,0.92,1.63
  └─ CFO/OP,116%,247%,63%,57%,199%,-15%,-623%
