Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,60,-0,-1,-10,-2,-1,-6,41,-38,-34
  └─ Profit from operations,0,0,-1,-2,-0,-0,-8,39,8,-47
  └─ Receivables,-4,2,3,0,-0,-0,0,-1,0,-3
  └─ Inventory,-2,-3,-1,3,1,-9,-43,-0,2,-137
  └─ Payables,0,0,0,-0,-0,0,0,1,-1,0
  └─ Loans Advances,0,-2,-0,0,0,0,-8,13,29,-3
  └─ Operating investments,0,0,0,0,0,0,0,0,-68,120
  └─ Operating borrowings,0,0,0,-0,-1,11,53,0,0,0
  └─ Other WC items,67,3,-2,-10,-2,-3,-0,-6,-2,37
  └─ Working capital changes,60,-0,-1,-8,-2,-1,3,7,-40,14
  └─ Direct taxes,-0,-0,-0,0,-0,-0,0,-6,-5,-1
  └─ Other operating items,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,-65,-2,1,0,2,2,5,-74,-13,-104
  └─ Fixed assets purchased,-1,0,0,0,0,0,-1,-0,-2,-19
  └─ Fixed assets sold,0,1,0,0,0,0,0,0,0,0
  └─ Capital WIP,0,0,0,0,0,0,0,0,0,-1
  └─ Investments purchased,0,-2,0,0,0,0,0,-74,-11,-83
  └─ Investments sold,0,0,0,0,2,2,7,0,0,0
  └─ Interest received,0,0,0,0,0,0,0,0,0,0
  └─ Dividends received,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,-63,-0,0,0,0,0,0,0,0,0
Cash from Financing Activity,5,2,1,10,0,0,0,33,53,137
  └─ Proceeds from shares,5,0,0,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,0,1,1,10,0,0,0,33,53,138
  └─ Dividends paid,0,-0,0,0,0,0,0,-0,0,-1
  └─ Other financing items,0,1,0,0,0,0,0,0,0,0
Net Cash Flow,0,-0,0,0,-0,1,-1,0,2,-1
  └─ Free Cash Flow,59,0,-1,-10,-2,-1,-7,41,-40,-55
  └─ CFO/OP,46415%,-26%,661%,453%,3443%,4300%,70%,103%,-219%,116%
