Metric,Mar 2016,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1.16,-0.16,3.95,-12.66,-1.52,11.99
  └─ Profit from operations,0.24,0.51,2.21,4.65,7.91,14.08
  └─ Receivables,-1.10,-1.02,1.07,-15.68,-10.10,-5.65
  └─ Inventory,0.03,-0.64,-0.19,-0.47,-0.69,-0.46
  └─ Payables,2.19,0.94,1.04,-0.82,2.23,5.17
  └─ Working capital changes,1.12,-0.72,1.92,-16.97,-8.55,-0.94
  └─ Direct taxes,-0.20,0.05,-0.18,-0.34,-0.88,-1.15
Cash from Investing Activity,-1.39,-2.95,-3.46,-6.48,-20.34,-21.69
  └─ Fixed assets purchased,-0.13,-0.34,-3.53,-6.57,-18.02,-21.53
  └─ Fixed assets sold,0.12,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,-6.93,-3.16,-0.06,-1.74,-1.70,-1.09
  └─ Investments sold,4.82,0.00,0.04,0.00,3.16,0.00
  └─ Interest received,0.18,0.18,0.33,1.40,0.27,2.11
  └─ Other investing items,0.55,0.38,-0.24,0.43,-4.05,-1.18
Cash from Financing Activity,1.07,2.77,0.64,22.54,22.98,3.68
  └─ Proceeds from shares,1.31,3.25,3.25,5.15,12.93,9.84
  └─ Proceeds from borrowings,0.03,0.00,0.80,20.99,8.60,7.30
  └─ Repayment of borrowings,0.00,-0.19,-3.04,-2.61,-3.15,-4.26
  └─ Interest paid fin,0.00,-0.28,-0.37,-0.18,-0.72,-2.46
  └─ Dividends paid,-0.27,0.00,0.00,-0.54,-0.40,-0.47
  └─ Financial liabilities,0.00,0.00,0.00,-1.98,-4.64,-9.19
  └─ Other financing items,0.00,0.00,0.00,1.71,10.37,2.93
Net Cash Flow,0.84,-0.34,1.13,3.40,1.12,-6.02
  └─ Free Cash Flow,1.15,-0.50,0.42,-19.23,-19.54,-9.54
  └─ CFO/OP,1133%,-131%,229%,-281%,-9%,103%
