Metric,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016
Cash from Operating Activity,,2.00,1.36,0.00,1.30,0.15,0.19,,-0.12
  └─ Profit from operations,,0.53,1.00,0.00,0.87,-0.62,-0.10,,0.35
  └─ Receivables,,0.00,0.00,0.00,0.01,0.00,0.00,,0.00
  └─ Inventory,,0.00,0.00,0.00,-0.01,0.01,0.01,,0.00
  └─ Payables,,-0.03,0.16,0.00,-0.01,-0.01,0.00,,-0.01
  └─ Loans Advances,,1.59,-0.09,0.00,0.51,0.75,0.28,,-0.36
  └─ Operating Deposits,,-0.21,0.24,0.00,0.00,0.00,0.00,,0.00
  └─ Other WC items,,0.12,0.05,0.00,-0.07,0.02,0.00,,-0.10
  └─ Working capital changes,,1.47,0.36,0.00,0.43,0.77,0.29,,-0.47
Cash from Investing Activity,,-9.57,-3.23,0.00,-0.50,-0.12,-0.17,,0.01
  └─ Fixed assets purchased,,-9.56,-2.71,0.00,0.00,-1.21,0.00,,0.00
  └─ Fixed assets sold,,0.00,0.00,0.00,0.00,0.01,0.00,,0.01
  └─ Capital WIP,,0.00,0.00,0.00,-0.07,1.21,0.00,,0.00
  └─ Interest received,,-0.01,-0.52,0.00,-0.43,0.00,0.00,,0.00
  └─ Other investing items,,0.00,0.00,0.00,0.00,-0.13,-0.17,,0.00
Cash from Financing Activity,,5.19,1.37,0.00,-0.88,-0.03,-0.02,,0.11
  └─ Proceeds from borrowings,,5.40,1.45,0.00,0.00,0.00,0.00,,0.00
  └─ Repayment of borrowings,,-0.08,0.00,0.00,-0.05,0.00,-0.02,,0.00
  └─ Other financing items,,-0.13,-0.08,0.00,-0.83,-0.03,0.00,,0.11
Net Cash Flow,,-2.38,-0.50,0.00,-0.08,0.00,0.00,,0.00
  └─ Free Cash Flow,,-7.56,-1.35,0.00,1.23,0.16,0.19,,-0.11
  └─ CFO/OP,,357%,123%,0%,140%,-25%,-190%,,-67%
