Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Cash from Operating Activity,-6.54,-5.21,26.64,3.21,4.98,37.76,3.68,3.13,-8.24
  └─ Profit from operations,0.56,0.34,2.85,2.78,1.47,40.49,-0.93,-0.91,-5.42
  └─ Receivables,-12.88,-6.68,21.88,-0.45,1.12,7.32,-0.88,8.12,-5.39
  └─ Inventory,-1.00,-3.81,-0.03,-3.47,-2.53,3.80,5.67,-0.82,2.18
  └─ Payables,2.73,-0.38,-1.89,0.18,0.95,-8.53,0.47,-4.05,0.11
  └─ Working capital changes,-11.15,-10.87,19.96,-3.74,-0.46,2.60,5.27,3.25,-3.10
  └─ Interest paid,2.30,3.08,4.21,4.60,4.57,3.10,1.27,1.45,0.48
  └─ Direct taxes,-0.23,-0.58,-0.38,-0.44,-0.60,-8.42,-1.93,-0.67,-0.21
  └─ Other operating items,2.22,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Exceptional CF items,-0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-1.31,1.92,-0.85,-5.75,-0.18,-0.27,-11.61,0.82,7.32
  └─ Fixed assets purchased,-0.40,2.72,-0.69,-0.67,-0.42,-2.61,-3.15,-1.91,-0.18
  └─ Fixed assets sold,0.13,0.00,0.00,0.00,0.00,0.00,0.61,0.01,0.02
  └─ Investments purchased,0.00,-0.75,0.00,0.92,-0.25,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
  └─ Interest received,0.18,0.16,0.20,0.22,0.21,1.19,1.76,1.76,0.85
  └─ Acquisition of companies,0.00,0.00,0.00,-4.45,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-1.22,-0.21,-0.36,-1.77,0.28,1.15,-10.83,0.97,6.63
Cash from Financing Activity,7.52,9.22,-22.22,7.24,-6.77,-27.31,-7.04,-4.14,-1.27
  └─ Proceeds from borrowings,0.00,0.00,-18.01,0.00,0.00,0.00,0.00,0.00,0.95
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,0.00,-5.77,-0.60,0.00
  └─ Proceeds from deposits,-0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-2.30,-3.08,-4.21,-4.60,-4.57,-3.10,-1.27,-1.45,-0.48
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,-5.91,0.00,-2.09,-1.74
  └─ Other financing items,9.89,12.28,0.00,11.84,-2.20,-18.30,0.00,0.00,0.00
Net Cash Flow,-0.33,5.93,3.56,4.70,-1.97,10.19,-14.97,-0.19,-2.19
  └─ Free Cash Flow,-6.81,-2.49,25.95,2.54,4.56,35.15,1.14,1.23,-8.40
  └─ CFO/OP,-123%,-73%,409%,51%,104%,126%,748%,286%,161%
