Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,15,6,21,15,8,64,90,42,46,98,-4,144
  └─ Profit from operations,41,33,28,46,66,84,67,114,165,254,272,329
  └─ Receivables,-4,-1,-2,-7,2,3,-14,-4,-17,-8,-19,-30
  └─ Inventory,-32,-16,-4,-11,-37,-13,27,-54,-101,-109,-168,-135
  └─ Payables,18,-6,-6,16,-4,2,1,19,24,-3,-7,82
  └─ Loans Advances,-2,1,2,-2,-2,-1,0,0,-0,-1,-0,-0
  └─ Other WC items,-1,2,7,-25,-2,-4,13,-15,13,7,-28,-35
  └─ Working capital changes,-21,-21,-2,-28,-42,-12,28,-54,-81,-114,-222,-119
  └─ Direct taxes,-5,-6,-5,-3,-16,-8,-4,-18,-39,-42,-54,-66
Cash from Investing Activity,-12,-18,-19,-29,-27,-31,-22,-35,-267,66,109,-420
  └─ Fixed assets purchased,-12,-17,-17,-34,-37,-34,-18,-27,-72,-84,-140,-148
  └─ Fixed assets sold,0,0,0,2,0,1,0,0,1,10,2,3
  └─ Investments purchased,0,0,0,0,0,-1,0,-1,-1,-1,0,0
  └─ Investments sold,0,0,0,0,6,0,0,0,0,0,0,1
  └─ Interest received,0,1,1,1,2,3,1,1,8,14,37,28
  └─ Redemp n Canc of Shares,0,0,0,1,0,0,0,0,11,210,234,0
  └─ Acquisition of companies,0,0,0,0,0,0,-7,-10,-3,0,0,0
  └─ Other investing items,-1,-2,-4,1,1,1,2,0,-211,-83,-25,-304
Cash from Financing Activity,-3,10,13,15,24,-26,-60,14,227,17,-149,290
  └─ Proceeds from shares,1,30,23,2,39,0,0,57,375,177,0,387
  └─ Proceeds from borrowings,17,33,17,48,27,66,31,47,34,12,43,33
  └─ Repayment of borrowings,-11,-36,-12,-23,-24,-37,-58,-47,-61,-35,-18,-5
  └─ Interest paid fin,-15,-15,-14,-11,-14,-27,-25,-24,-26,-25,-31,-42
  └─ Dividends paid,-1,-3,0,-2,-3,-5,0,-2,-7,-75,-5,-25
  └─ Financial liabilities,0,0,0,0,0,-22,-7,-15,-27,-31,-27,-50
  └─ Other financing items,7,1,-0,-0,-1,-1,0,-1,-61,-6,-110,-9
Net Cash Flow,-0,-2,15,0,5,7,8,21,6,181,-44,14
  └─ Free Cash Flow,3,-10,4,-16,-29,31,73,16,-25,24,-142,-1
  └─ CFO/OP,47%,38%,92%,38%,34%,90%,138%,53%,50%,55%,19%,68%
