Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0,-1,2,-1,-9,-1,1
  └─ Profit from operations,-1.06,5.05,7.61,4.64,10.23,14.30,10.08
  └─ Receivables,0.14,1.64,-3.97,-4.33,-6.52,4.61,-5.78
  └─ Payables,0.62,-0.87,1.65,1.33,1.24,-2.09,-0.79
  └─ Loans Advances,-6.21,-1.05,-0.63,0.83,2.01,0.01,0.00
  └─ Operating borrowings,0.00,0.60,0.14,-0.04,0.82,0.24,0.00
  └─ Other WC items,7.27,-6.74,-2.00,-2.72,-16.23,-17.11,-2.00
  └─ Working capital changes,1.82,-6.42,-4.81,-4.93,-18.68,-14.33,-8.57
  └─ Direct taxes,-0.31,-0.10,-0.69,-0.47,-0.39,-1.15,-0.61
Cash from Investing Activity,-0,-0,-2,-1,-1,-0,-1
  └─ Fixed assets purchased,-0.33,-0.29,-0.86,-0.42,-2.65,-0.62,-1.30
  └─ Capital WIP,0.00,0.00,-1.07,-0.75,1.82,0.00,0.00
  └─ Interest received,0.19,0.13,0.09,0.09,0.13,0.23,0.27
Cash from Financing Activity,0,1,-0,2,10,3,2
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,9.99
  └─ Proceeds from borrowings,2.23,2.56,1.41,4.28,12.99,0.00,0.00
  └─ Repayment of borrowings,-0.11,0.00,-0.09,-0.67,0.00,-2.79,-5.51
  └─ Interest paid fin,-1.27,-1.26,-1.49,-1.48,-2.93,-2.91,-2.14
  └─ Dividends paid,-0.48,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,-0.49
  └─ Other financing items,-0.10,0.00,0.00,0.00,0.00,9.18,0.00
Net Cash Flow,1,-0,0,0,0,2,2
  └─ Free Cash Flow,0,-2,0,-2,-10,-2,-0
  └─ CFO/OP,-62%,-28%,40%,-7%,-87%,-0%,18%
