Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014
Cash from Operating Activity,0.65,,0.00,-0.03,1.78,0.01,-0.01,-0.12,-0.17
  └─ Profit from operations,0.40,,0.53,0.04,-0.70,-0.39,-0.08,-0.08,-0.06
  └─ Receivables,0.62,,-0.50,0.37,3.12,0.45,0.00,0.00,0.00
  └─ Inventory,-0.10,,0.22,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Payables,0.06,,-0.02,0.01,-0.21,-0.01,-0.01,0.00,0.00
  └─ Loans Advances,-0.03,,0.22,-0.06,-0.05,0.04,0.05,-0.09,-0.14
  └─ Other WC items,0.00,,0.00,0.00,0.00,-0.08,0.03,0.05,0.03
  └─ Working capital changes,0.55,,-0.08,0.32,2.86,0.40,0.07,-0.04,-0.11
  └─ Interest paid,-0.26,,-0.38,-0.39,-0.38,0.00,0.00,0.00,0.00
  └─ Direct taxes,-0.04,,-0.07,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-0.55,,0.06,0.00,-1.60,0.02,0.01,0.00,0.02
  └─ Fixed assets purchased,-0.05,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Fixed assets sold,0.06,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,-0.56,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,,0.00,0.00,0.00,0.01,0.00,0.00,0.00
  └─ Investment income,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.02
  └─ Other investing items,0.00,,0.06,0.00,-1.60,0.01,0.01,0.00,0.00
Cash from Financing Activity,-0.15,,-0.04,0.00,0.20,-0.02,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,,0.00,0.00,0.20,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,-0.15,,0.00,0.00,0.00,-0.02,0.00,0.00,0.00
  └─ Other financing items,0.00,,-0.04,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,-0.05,,0.02,-0.03,0.38,0.01,0.00,-0.12,-0.15
  └─ Free Cash Flow,0.66,,0.00,-0.03,1.78,0.01,-0.01,-0.12,-0.17
  └─ CFO/OP,172%,,13%,-38%,-258%,-3%,12%,150%,243%
