Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Cash from Operating Activity,-0.63,-8.07,-0.52,-0.10,-0.66,-1.89
  └─ Profit from operations,0.00,-6.51,-0.83,-3.24,-0.23,-1.19
  └─ Receivables,-0.72,0.30,-0.62,0.88,0.50,0.65
  └─ Inventory,0.00,0.00,0.00,0.02,0.00,0.00
  └─ Payables,1.88,-0.76,-0.07,-0.21,-0.73,0.58
  └─ Loans Advances,0.00,0.00,0.00,0.00,0.00,-0.61
  └─ Other WC items,-1.78,-1.08,1.00,2.46,-0.21,-1.31
  └─ Working capital changes,-0.63,-1.54,0.31,3.14,-0.43,-0.70
  └─ Direct taxes,0.00,-0.03,0.00,0.00,0.00,0.00
Cash from Investing Activity,0.14,0.57,-1.89,1.48,0.35,1.00
  └─ Fixed assets purchased,0.00,-0.69,-0.01,0.00,-0.01,0.00
  └─ Fixed assets sold,0.14,0.00,0.00,0.00,0.06,0.05
  └─ Investments purchased,0.00,0.00,-1.57,0.00,0.00,0.00
  └─ Investments sold,0.00,1.25,0.00,0.00,0.00,1.19
  └─ Interest received,0.00,0.00,0.03,0.04,0.04,0.00
  └─ Other investing items,0.00,0.00,-0.34,1.44,0.26,-0.24
Cash from Financing Activity,0.53,8.63,1.37,-1.08,0.12,0.71
  └─ Proceeds from borrowings,0.53,0.00,1.37,0.00,0.12,0.29
  └─ Repayment of borrowings,0.00,-0.52,0.00,-1.08,0.00,0.00
  └─ Other financing items,0.00,9.15,0.00,0.00,0.00,0.42
Net Cash Flow,0.04,1.12,-1.04,0.30,-0.18,-0.18
  └─ Free Cash Flow,-0.49,-8.76,-0.53,-0.10,-0.61,-1.84
  └─ CFO/OP,525%,111%,57%,-10%,206%,249%
