Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-150,116,-519,21,101,222,681,170,844,-283,260,-28
  └─ Profit from operations,75,59,186,269,335,229,205,271,279,199,150,224
  └─ Receivables,-277,845,-903,-364,1603,395,440,278,72,111,3,98
  └─ Inventory,-111,132,-55,70,-2,-1,2,-1,1,0,0,0
  └─ Payables,250,-868,314,90,-1774,-370,11,-327,549,0,0,-271
  └─ Loans Advances,-11,-10,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,7,3,-7,4,-12,4,48,-11,4,-532,176,-35
  └─ Working capital changes,-142,103,-652,-201,-185,28,500,-62,625,-421,179,-208
  └─ Direct taxes,-83,-45,-53,-47,-49,-35,-23,-40,-60,-60,-69,-43
Cash from Investing Activity,72,68,377,84,60,255,11,-72,-551,-272,165,257
  └─ Fixed assets purchased,-15,-4,-19,-26,-39,-39,-36,-74,-34,-108,-25,-22
  └─ Fixed assets sold,0,0,4,2,5,3,1,53,1,0,0,0
  └─ Investment income,87,0,0,0,0,0,0,0,0,0,0,0
  └─ Interest received,0,72,42,21,44,16,19,17,34,52,70,77
  └─ Dividends received,0,0,0,0,0,0,0,0,0,26,0,0
  └─ Investment in group cos,0,0,-3,-6,-8,0,-4,-6,-1,0,-5,-5
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,0,0,0,0,318,0
  └─ Other investing items,0,0,353,93,58,275,31,-61,-550,-242,-193,207
Cash from Financing Activity,233,-476,12,-94,-217,-233,-107,-98,-119,-96,-289,-54
  └─ Proceeds from borrowings,233,0,122,3,0,0,0,0,0,0,0,0
  └─ Repayment of borrowings,0,-453,0,0,-128,-203,-77,-5,-4,0,0,0
  └─ Interest paid fin,0,0,-68,-67,-58,-29,-7,-3,-0,0,-1,0
  └─ Dividends paid,0,-18,-35,-25,-26,0,-23,-91,-114,-96,-289,-54
  └─ Other financing items,-1,-5,-7,-5,-5,-1,0,0,0,0,0,0
Net Cash Flow,154,-292,-130,11,-56,245,585,0,175,-651,136,176
  └─ Free Cash Flow,-165,112,-534,-3,67,187,647,148,811,-390,236,-50
  └─ CFO/OP,-41%,-100%,-342%,-22%,-73%,173%,-1379%,2309%,469%,-270%,185%,7%
