Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-6,86,4,182,-133,242,155,135,-11,187,93,100
  └─ Profit from operations,102,87,120,150,191,159,149,177,121,171,233,236
  └─ Receivables,-39,-41,-7,-24,-11,-78,62,-39,-7,-3,-94,-101
  └─ Inventory,-80,41,-75,18,-298,186,-142,31,-232,54,-79,106
  └─ Payables,6,1,-13,45,37,-33,118,-38,126,-27,91,-75
  └─ Loans Advances,17,5,0,-0,-0,0,0,-0,-0,0,-0,-0
  └─ Operating Deposits,0,0,0,0,0,0,0,0,0,0,0,-0
  └─ Other WC items,-4,6,-4,19,-20,40,-5,44,11,5,-16,-10
  └─ Working capital changes,-100,13,-99,58,-292,115,34,-2,-101,30,-98,-80
  └─ Direct taxes,-7,-14,-17,-26,-32,-32,-27,-41,-31,-14,-42,-56
  └─ Other operating items,-1,-0,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activity,-34,-19,-14,-26,-49,-24,-113,9,-86,-46,-38,-86
  └─ Fixed assets purchased,-35,-20,-14,-28,-38,-29,-48,-67,-87,-49,-37,-95
  └─ Fixed assets sold,0,1,0,0,0,1,1,0,1,5,3,2
  └─ Investments purchased,0,0,-0,0,0,-6,-70,0,0,-7,-8,0
  └─ Investments sold,0,0,0,2,0,0,0,0,0,4,2,6
  └─ Interest received,1,0,0,0,0,1,3,0,0,1,2,0
  └─ Dividends received,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,0,0,0,0,-12,9,3,76,0,-0,0,-0
Cash from Financing Activity,36,-64,9,-143,172,-159,-104,-115,80,-98,-61,18
  └─ Proceeds from shares,0,81,0,0,0,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,0,0,54,0,198,3,3,2,113,45,29,56
  └─ Repayment of borrowings,0,0,-24,-122,-7,-121,-94,-48,-3,-121,-13,-13
  └─ Interest paid fin,-24,-21,-21,-16,-14,-25,-7,-7,-13,-11,-7,-17
  └─ Dividends paid,-4,-9,0,-5,-5,-15,-4,0,-15,-9,-6,-6
  └─ Financial liabilities,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-3
  └─ Other financing items,64,-115,0,0,0,0,0,-59,-0,0,-62,0
Net Cash Flow,-4,4,-0,13,-11,59,-61,30,-17,42,-5,31
  └─ Free Cash Flow,-40,67,-10,154,-171,213,108,68,-97,143,59,8
  └─ CFO/OP,1%,108%,19%,140%,-54%,175%,120%,103%,16%,124%,61%,69%
