Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-63,102,-322,83,277,-6,34,-16,77,48,46,39
  └─ Profit from operations,240,267,52,121,-64,-35,-12,-42,-78,-81,-87,15
  └─ Receivables,-108,-204,-578,268,-59,-80,-33,-77,28,38,-128,-64
  └─ Inventory,-252,73,713,19,1,0,2,0,0,1,1,0
  └─ Payables,72,78,-185,-9,0,5,8,-4,-33,-33,-7,1
  └─ Loans Advances,0,0,0,0,0,0,-8,6,2,0,0,2
  └─ Other WC items,0,-95,-317,-699,398,104,79,103,160,121,-18,51
  └─ Working capital changes,-288,-149,-367,-422,339,30,47,28,157,127,-152,-11
  └─ Direct taxes,-16,-16,-7,-3,2,-0,-1,-2,-2,2,7,18
  └─ Other operating items,0,0,0,0,0,0,0,0,0,0,278,17
  └─ Exceptional CF items,0,0,0,386,0,0,0,0,0,0,0,0
Cash from Investing Activity,-193,-337,-78,-60,-78,-13,-26,-16,-11,1,-8,5
  └─ Fixed assets purchased,-188.98,-346.38,-103.18,-66.72,-78.09,-13.84,-25.99,-17.15,-13.90,-0.73,-2.85,-0.29
  └─ Fixed assets sold,0.15,1.35,13.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,-4.11,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,5.24,2.35,0.00,0.47,0.43,0.37,1.10,2.81,2.15,1.93,1.80
  └─ Redemp n Canc of Shares,0.00,0.00,23.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Acquisition of companies,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.41,-0.51
  └─ Other investing items,0.00,2.75,-0.04,6.50,-0.54,0.00,0.00,0.00,0.00,0.00,0.00,3.64
Cash from Financing Activity,265,164,392,-22,-203,27,3,52,-74,-57,-44,-51
  └─ Proceeds from shares,114.25,0.00,0.00,0.00,63.30,0.00,0.00,0.00,0.00,0.00,15.00,30.00
  └─ Proceeds from borrowings,290.40,298.42,517.95,0.00,0.00,85.38,3.54,37.34,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,-5.87,-245.68,0.00,0.00,0.00,-74.25,-57.16,-37.69,-27.42
  └─ Interest paid fin,-101.13,-126.52,-144.33,-1.57,-8.86,-58.76,-0.50,-1.20,0.00,-0.28,-8.42,-16.82
  └─ Dividends paid,-6.15,-7.48,-7.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,-31.93,0.00,26.32,-15.04,-11.30,0.00,0.00,16.20,0.42,0.00,-13.09,-36.64
Net Cash Flow,9,-71,-8,0,-3,8,11,20,-8,-8,-6,-7
  └─ Free Cash Flow,-252,-243,-412,16,199,-19,8,-33,63,47,44,39
  └─ CFO/OP,-19%,45%,-1404%,152%,-392%,10%,33%,-44%,136%,88%,88%,201%
