Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2026
Cash from Operating Activity,2,-25,29,19,-2,-3,1
  └─ Profit from operations,2.80,6.18,-3.25,27.54,28.80,-0.06,20.04
  └─ Receivables,-2.52,-11.43,-1.05,-25.14,21.50,7.91,-7.18
  └─ Inventory,-26.80,-8.26,16.66,-13.88,-57.65,40.95,0.00
  └─ Payables,37.86,-16.43,15.31,24.48,11.08,-45.30,26.88
  └─ Operating investments,0.00,0.00,0.00,0.00,0.00,0.00,-25.33
  └─ Other WC items,-8.05,5.62,1.67,6.18,0.39,-5.97,-12.36
  └─ Working capital changes,0.49,-30.50,32.59,-8.35,-24.67,-2.41,-17.99
  └─ Direct taxes,-0.85,-0.57,-0.27,0.00,-5.20,-0.74,-1.14
  └─ Other operating items,0.00,0.00,0.00,0.00,-0.88,0.00,0.00
Cash from Investing Activity,-25,-2,-4,-0,-2,3,-2
  └─ Fixed assets purchased,-21.33,-3.45,-3.09,-0.17,-0.36,-0.18,-0.13
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.24,0.04,0.04
  └─ Investments purchased,-5.08,0.00,0.00,0.00,-0.30,-0.01,-0.50
  └─ Investments sold,0.00,0.03,0.00,0.00,0.24,0.21,1.11
  └─ Interest received,0.26,0.24,0.24,0.11,0.09,1.33,0.52
  └─ Dividends received,0.00,0.00,0.00,0.00,0.01,0.02,0.00
  └─ Other investing items,1.30,1.00,-1.12,-0.05,-1.93,1.99,-2.84
Cash from Financing Activity,20,27,-25,-13,-0,-1,2
  └─ Proceeds from shares,3,11,0,0,0,0,0
  └─ Proceeds from borrowings,19,23,0,0,4,21,54
  └─ Repayment of borrowings,0,0,-19,-7,-1,-15,-44
  └─ Interest paid fin,-1,-7,-6,-6,-4,-7,-7
  └─ Financial liabilities,0,0,0,0,0,0,-2
  └─ Other financing items,0,0,0,0,0,0,-0
Net Cash Flow,-2,-0,0,6,-4,-1,1
  └─ Free Cash Flow,-19,-28,26,19,-2,-3,1
  └─ CFO/OP,137%,-319%,-772%,76%,12%,363%,13%
