Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,3.15,4.25,0.47,-3.21,2.64,-2.03,-1.36,1.46,-0.96
  └─ Profit from operations,,-7.26,-0.59,-3.96,-1.55,-1.39,-1.56,-0.88,-1.17,-0.87
  └─ Receivables,,1.82,0.86,0.46,0.53,0.02,0.04,-0.26,0.93,0.02
  └─ Inventory,,30.24,5.42,1.88,0.50,0.21,-0.00,-0.00,-0.00,-0.00
  └─ Payables,,-1.54,-0.23,-0.73,0.12,-0.07,-0.07,-0.63,-0.15,0.03
  └─ Other WC items,,-17.80,-1.09,2.86,-2.36,3.98,-0.47,0.41,1.99,-0.03
  └─ Working capital changes,,12.72,4.97,4.46,-1.21,4.13,-0.51,-0.48,2.77,0.01
  └─ Direct taxes,,-2.30,-0.13,-0.03,-0.45,-0.11,0.04,-0.00,-0.14,-0.10
Cash from Investing Activity,,-5.78,-3.78,-3.99,5.55,0.99,1.03,1.60,-0.60,-0.23
  └─ Fixed assets purchased,,-0.40,0.00,-0.30,-0.43,0.00,-0.30,-0.27,-0.16,0.00
  └─ Fixed assets sold,,0.00,0.27,0.00,0.00,0.02,0.00,0.12,0.21,0.00
  └─ Investments purchased,,-110.18,-54.43,-0.60,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,,98.62,56.44,0.00,0.60,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,,0.57,0.38,1.01,1.38,1.09,1.17,0.99,0.96,0.87
  └─ Other investing items,,5.62,-6.45,-4.10,4.01,-0.13,0.17,0.76,-1.61,-1.10
Cash from Financing Activity,,-3.94,0.09,1.48,-1.25,-3.04,0.24,-0.06,-0.01,-0.20
  └─ Proceeds from borrowings,,0.00,0.56,2.07,0.00,0.05,0.92,0.65,0.64,0.63
  └─ Repayment of borrowings,,0.00,-0.04,0.00,-0.60,-2.50,0.00,0.00,0.00,0.00
  └─ Interest paid fin,,-0.41,-0.43,-0.59,-0.65,-0.59,-0.68,-0.71,-0.64,-0.82
  └─ Other financing items,,-3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,,-6.57,0.56,-2.05,1.09,0.58,-0.76,0.19,0.85,-1.38
  └─ Free Cash Flow,,2.75,4.52,0.17,-3.64,2.66,-2.33,-1.51,1.51,-0.96
  └─ CFO/OP,,-46%,-384%,-26%,182%,-171%,123%,93%,-136%,99%
