Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-5,5,3,30,31,0
  └─ Profit from operations,8.32,9.93,5.11,44.05,42.45,0.00
  └─ Receivables,32.08,-8.37,3.31,8.04,-1.48,0.00
  └─ Inventory,-2.24,-0.18,-7.21,-6.81,2.97,0.00
  └─ Payables,-32.91,2.72,0.45,-7.25,-2.23,0.00
  └─ Loans Advances,-3.14,-1.26,0.73,0.13,0.00,0.00
  └─ Other WC items,-7.32,1.76,0.92,0.42,-0.99,0.00
  └─ Working capital changes,-13.53,-5.34,-1.80,-5.47,-1.73,0.00
  └─ Direct taxes,0.00,0.00,0.00,-8.14,-10.05,0.00
Cash from Investing Activity,-0,-3,-1,-33,-35,0
  └─ Fixed assets purchased,-0.10,-0.04,-0.01,-31.14,-23.20,0.00
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.02,0.00
  └─ Investments purchased,0.00,-3.74,-1.02,-4.41,-12.83,0.00
  └─ Investments sold,0.00,1.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.06,0.02,0.00
  └─ Other investing items,0.02,-0.12,0.08,2.39,0.50,0.00
Cash from Financing Activity,-0,-0,-1,10,-1,0
  └─ Proceeds from shares,0.00,0.00,0.00,7.37,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,4.55,1.65,0.00
  └─ Repayment of borrowings,-0.18,-0.44,-0.71,-0.86,-0.69,0.00
  └─ Interest paid fin,0.00,0.00,0.00,-0.59,-2.05,0.00
  └─ Dividends paid,0.00,0.00,0.00,-0.63,0.00,0.00
  └─ Other financing items,0.00,-0.04,0.05,0.00,0.00,0.00
Net Cash Flow,-5,1,2,7,-6,0
  └─ Free Cash Flow,-5,5,3,-1,7,0
  └─ CFO/OP,-60%,37%,24%,92%,104%,0%
