Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,138,1075,838,324,-710,458,1215,-1548,-4111,-867,3535,1137
  └─ Profit from operations,665,953,1037,1314,1801,1684,1669,2166,3074,4065,4862,6854
  └─ Receivables,-62,-78,-200,-453,-413,135,356,-169,-98,-391,200,-853
  └─ Inventory,-361,32,-278,-20,-206,163,-209,-345,-319,-1703,1619,-43
  └─ Payables,252,128,359,789,330,-10,1202,374,565,1236,775,2284
  └─ Loans Advances,-290,0,0,-823,-2093,-1231,-1701,-2859,-6531,-4925,-829,-4829
  └─ Operating investments,0,-11,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,85,219,67,-141,196,-42,156,-320,-80,2029,-1816,-508
  └─ Working capital changes,-377,291,-51,-649,-2186,-984,-195,-3320,-6463,-3754,-50,-3949
  └─ Direct taxes,-150,-169,-148,-340,-325,-242,-259,-395,-722,-1177,-1277,-1767
Cash from Investing Activity,-461,-715,-818,-1379,-1324,-1055,-979,-1705,-1439,961,-2857,-3015
  └─ Fixed assets purchased,-503,-686,-772,-1322,-1309,-1040,-980,-1036,-1485,-1120,-2483,-3293
  └─ Fixed assets sold,77,42,14,44,10,31,4,16,22,645,30,92
  └─ Investments purchased,-98,-108,-110,-128,-34,-122,-57,-226,-385,-581,-1164,-196
  └─ Investments sold,0,0,0,0,0,0,17,2350,1,66,108,341
  └─ Interest received,20,37,50,50,7,28,36,57,124,22,26,42
  └─ Dividends received,1,1,1,2,2,3,2,4,0,1,0,0
  └─ Acquisition of companies,0,0,0,-2,0,0,0,0,0,0,0,0
  └─ Other investing items,42,0,0,-23,0,45,0,-2870,283,1928,625,0
Cash from Financing Activity,179,-373,-61,1198,2085,1795,261,3116,5979,847,1209,1792
  └─ Proceeds from borrowings,337,0,0,447,2423,2232,1392,3463,6641,1149,2332,2699
  └─ Repayment of borrowings,0,0,0,0,0,0,-792,0,0,0,0,0
  └─ Interest paid fin,-99,-89,-86,-112,-161,-210,-200,-166,-244,-290,-407,-249
  └─ Dividends paid,-68,-209,-142,-129,-177,-167,-73,-85,-272,-381,-424,-458
  └─ Financial liabilities,0,0,0,0,0,-59,-67,-97,-147,-203,-240,-438
  └─ Other financing items,8,-75,168,992,0,0,0,0,0,572,-53,237
Net Cash Flow,-144,-13,-40,143,51,1199,496,-137,429,941,1886,-86
  └─ Free Cash Flow,-288,430,80,-954,-2009,-551,238,-2568,-5574,-1341,1082,-2064
  └─ CFO/OP,40%,130%,98%,43%,-16%,29%,60%,-38%,-79%,5%,70%,32%
