Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2025,Mar 2026,Mar 2020
Cash from Operating Activity,8,-14,-30,1,20,13,12,9,36,40,33,
  └─ Profit from operations,11.50,9.10,7.07,16.21,19.70,22.87,25.45,19.41,29.95,26.05,15.44,23.34
  └─ Receivables,-0.32,-28.76,4.32,-8.27,4.93,-5.61,-10.59,5.66,-11.47,11.52,-6.00,0.00
  └─ Inventory,2.20,-10.21,-36.81,-9.91,-12.48,-8.08,8.73,-23.49,15.70,-3.02,-7.79,0.00
  └─ Payables,-5.71,16.28,-4.14,0.42,22.45,4.01,-13.18,8.72,-3.81,18.06,17.58,0.00
  └─ Loans Advances,0.00,0.00,1.44,4.23,-13.28,-4.47,-1.21,-5.89,5.45,0.07,-0.01,0.00
  └─ Other WC items,-0.02,0.00,-0.03,-0.06,-0.01,7.89,5.12,6.32,1.13,-12.44,14.59,-5.29
  └─ Working capital changes,-3.85,-22.69,-35.22,-13.59,1.61,-6.26,-11.13,-8.68,7.00,14.19,18.36,-5.29
  └─ Direct taxes,0.00,-0.47,-2.00,-1.37,-1.77,-3.19,-2.57,-1.70,-1.11,0.05,-1.24,0.00
  └─ Other operating items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24
Cash from Investing Activity,0,-51,24,-0,-30,-2,0,-6,-16,-12,-11,
  └─ Fixed assets purchased,-1.64,-3.31,-27.44,-1.22,-31.09,-7.01,-1.87,-10.51,-16.21,-12.62,-15.01,0.00
  └─ Fixed assets sold,0.04,1.37,0.11,0.90,0.53,0.01,3.02,0.01,0.01,0.00,4.13,3.52
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.29,0.07,0.00,0.01,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investment income,1.03,-50.64,50.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.42,1.28,0.92,0.22,0.06,0.48,0.23,0.59,0.21,0.55,0.47,0.00
  └─ Dividends received,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Loans to subsidiaries,0.00,0.00,0.00,0.00,0.00,-0.51,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Acquisition of companies,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15,0.00
  └─ Inter corporate deposits,0.00,0.00,0.00,0.00,0.00,4.46,-2.77,0.13,0.19,0.00,0.00,0.00
  └─ Other investing items,-0.01,0.00,0.00,0.00,0.00,0.10,1.93,3.93,-0.42,0.00,0.00,0.23
Cash from Financing Activity,-6,65,8,-3,14,-4,-21,-3,-20,-31,-17,
  └─ Proceeds from shares,3.59,76.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,1.52,14.35,6.98,24.22,27.14,9.21,40.24,12.17,11.60,14.59,10.13
  └─ Repayment of borrowings,-5.25,0.00,-5.21,0.00,0.00,-29.00,-17.15,-23.42,-17.32,-32.29,-21.63,-25.66
  └─ Interest paid fin,-4.29,-5.49,-5.00,-7.97,-8.22,0.00,-10.73,-10.10,-12.89,-9.00,-8.43,-6.53
  └─ Dividends paid,0.00,0.00,-0.96,-1.53,-1.92,-1.91,-1.92,-1.92,-1.73,0.00,0.00,0.00
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.55,-1.55,0.00
  └─ Other financing items,0.00,-7.59,4.66,0.00,0.00,0.00,-0.33,-7.93,-0.28,0.00,0.00,0.00
Net Cash Flow,2,-1,2,-1,3,7,-9,0,-0,-3,5,
  └─ Free Cash Flow,6,-16,-57,1,-11,6,13,-1,20,28,22,
  └─ CFO/OP,66%,-182%,-497%,17%,117%,73%,56%,56%,122%,162%,229%,
